0.022404,0.053411,0.079919,0.09959,0.19403,0.29653,0.28677,0.65223,0.55592,0.65384,0.63454
0.034461,0.072911,0.10097,0.11426,0.20286,0.33767,0.28923,0.66967,0.65241,0.75805,0.74899
0.034947,0.077171,0.092409,0.11785,0.1765,0.26658,0.19275,0.51533,0.57101,0.67674,0.75102
0.0091536,0.020919,0.02875,0.039127,0.062194,0.12743,0.098382,0.33335,0.33185,0.47884,0.57854
0.0043725,0.025728,0.033704,0.039469,0.074319,0.15014,0.13877,0.47215,0.42195,0.58034,0.49508
0.031904,0.053725,0.059398,0.083801,0.16125,0.27704,0.22543,0.55477,0.52289,0.6553,0.68114
0.041797,0.081755,0.10861,0.14161,0.21743,0.2975,0.28334,0.60474,0.59515,0.70148,0.6488
0.016292,0.050221,0.056091,0.058535,0.090202,0.17336,0.14472,0.45293,0.47708,0.54754,0.61969
0.015665,0.047319,0.054339,0.069812,0.11021,0.21773,0.17897,0.57666,0.54785,0.67037,0.64012
0.023698,0.092643,0.11564,0.1369,0.18595,0.38198,0.27603,0.59561,0.58955,0.72434,0.76371
0.021963,0.058351,0.077114,0.10016,0.13998,0.22231,0.15379,0.43098,0.39625,0.58423,0.63511
0.01776,0.052386,0.072454,0.085324,0.14507,0.24556,0.20463,0.47105,0.44125,0.58503,0.58862
0.035443,0.074894,0.095783,0.12319,0.14829,0.26812,0.24307,0.5516,0.51523,0.69695,0.63583
0.037358,0.071538,0.095789,0.12738,0.2246,0.35114,0.35363,0.6835,0.64873,0.79111,0.79084
0.038256,0.096099,0.1285,0.14842,0.23851,0.3853,0.36928,0.5844,0.58895,0.70424,0.71206
0.040542,0.081401,0.11817,0.15114,0.22497,0.31117,0.28527,0.41937,0.5586,0.61933,0.60665
0.0078993,0.019862,0.020295,0.019334,0.034899,0.080014,0.064444,0.2877,0.368,0.43985,0.47764
0.02909,0.071142,0.090475,0.093519,0.12794,0.28761,0.21987,0.59872,0.55921,0.72928,0.66757
0.039155,0.099053,0.11778,0.13133,0.24012,0.3997,0.31691,0.52589,0.63526,0.78411,0.68975
0.011135,0.034765,0.047607,0.039497,0.088846,0.15689,0.11897,0.38806,0.37856,0.55737,0.57984
0.042779,0.10286,0.11573,0.092833,0.20846,0.32061,0.29965,0.61188,0.58592,0.74478,0.62606
0.048917,0.11484,0.13435,0.11705,0.25636,0.38828,0.32423,0.74499,0.68055,0.80107,0.78843
0.036793,0.086304,0.10243,0.092844,0.24972,0.39032,0.32761,0.68457,0.62952,0.71708,0.74116
0.033303,0.068768,0.083082,0.07828,0.2106,0.33166,0.31084,0.61094,0.55528,0.6995,0.71985
0.033391,0.069803,0.081163,0.075159,0.19039,0.28765,0.26455,0.53935,0.57337,0.68952,0.66437
0.044446,0.093134,0.114,0.10716,0.21235,0.34853,0.29353,0.68575,0.64586,0.77553,0.6646
0.065556,0.13602,0.15413,0.13101,0.21439,0.38714,0.30117,0.6635,0.67047,0.72918,0.80148
0.032998,0.10726,0.13484,0.096574,0.18627,0.30471,0.22499,0.52651,0.50024,0.59529,0.64577
0.025112,0.057905,0.079948,0.050305,0.11377,0.20042,0.16937,0.71177,0.54968,0.69465,0.57882
0.037081,0.069696,0.10899,0.092315,0.2301,0.33412,0.28352,0.67628,0.61203,0.75118,0.75897
0.049651,0.12282,0.15437,0.12907,0.28794,0.40987,0.34556,0.68133,0.59048,0.73806,0.67908
0.022731,0.050269,0.065209,0.053979,0.13137,0.19129,0.16307,0.5251,0.57244,0.75294,0.73579
0.045535,0.10365,0.12918,0.10737,0.21688,0.35097,0.32265,0.61739,0.58539,0.75041,0.70644
0.023578,0.057703,0.085153,0.070907,0.20729,0.3681,0.3101,0.63389,0.6208,0.75834,0.74945
0.057608,0.098153,0.10065,0.09596,0.11996,0.25089,0.21873,0.56376,0.53094,0.64631,0.64681
0.043945,0.074299,0.088629,0.086442,0.136,0.25097,0.20657,0.50856,0.49867,0.66793,0.71658
0.04843,0.090252,0.10266,0.12205,0.18557,0.32865,0.30214,0.66596,0.62928,0.73397,0.66875
0.049586,0.073155,0.10687,0.11984,0.19762,0.30914,0.28398,0.60077,0.57367,0.70584,0.69705
0.04829,0.079666,0.10999,0.12483,0.19013,0.31024,0.29287,0.63926,0.62,0.70429,0.70719
0.042338,0.055631,0.070387,0.08619,0.14628,0.21998,0.20753,0.55986,0.61792,0.68729,0.72867
0.012642,0.030749,0.044849,0.053578,0.094003,0.17229,0.128,0.50254,0.44695,0.66121,0.62862
0.025799,0.06162,0.089084,0.10969,0.17005,0.28732,0.23908,0.55133,0.54246,0.6693,0.73599
0.049445,0.081237,0.11192,0.14369,0.19791,0.35644,0.3325,0.72454,0.50701,0.65904,0.56075
0.027768,0.060022,0.085666,0.11149,0.18225,0.31925,0.28114,0.52127,0.5612,0.74743,0.78587
0.039354,0.066015,0.091156,0.1154,0.17826,0.28116,0.25062,0.50504,0.55315,0.67689,0.70815
0.028045,0.064599,0.088776,0.10094,0.18315,0.3018,0.2798,0.6605,0.61822,0.73495,0.69039
0.012021,0.044882,0.064237,0.071005,0.16789,0.27644,0.2455,0.5865,0.61273,0.71361,0.75013
0.034169,0.061796,0.081859,0.10199,0.14758,0.23719,0.20838,0.46723,0.47663,0.57981,0.67805
0.032206,0.07248,0.094299,0.10011,0.16954,0.27843,0.23129,0.68196,0.58021,0.70278,0.65106
0.032074,0.085379,0.10593,0.12923,0.19783,0.34568,0.27643,0.68183,0.65238,0.78062,0.77063
0.040436,0.10143,0.12193,0.13205,0.23646,0.39109,0.32567,0.65996,0.64171,0.73753,0.75877
0.032582,0.075376,0.095562,0.10643,0.20414,0.32109,0.25212,0.5715,0.57407,0.72073,0.74146
0.016843,0.035982,0.045547,0.058575,0.093253,0.16073,0.15093,0.36048,0.4164,0.53186,0.52418
0.0013456,0.013164,0.019841,0.020529,0.047393,0.083992,0.074769,0.22616,0.22513,0.38846,0.42268
0.041003,0.1063,0.14397,0.15869,0.26971,0.40001,0.36701,0.62227,0.61492,0.77839,0.6867
0.011953,0.038521,0.04736,0.04619,0.09188,0.16444,0.14098,0.40696,0.45983,0.58718,0.61557
0.022457,0.061102,0.084244,0.11651,0.21162,0.34599,0.34387,0.62339,0.59421,0.77295,0.69324
0.027345,0.085294,0.10377,0.12751,0.19022,0.29618,0.29532,0.59759,0.63807,0.76405,0.76304
0.038296,0.080362,0.10827,0.1257,0.17676,0.31738,0.23905,0.69901,0.48751,0.65676,0.57187
0.030991,0.084959,0.1189,0.17315,0.26127,0.38828,0.31943,0.68356,0.73096,0.83013,0.75658
0.043219,0.076264,0.092647,0.13852,0.24114,0.34229,0.32796,0.5962,0.63963,0.72721,0.73224
0.0321,0.06565,0.09527,0.12893,0.27424,0.36196,0.35867,0.71453,0.62079,0.72882,0.66442
0.043909,0.09435,0.11427,0.14509,0.23953,0.37622,0.32979,0.67116,0.70563,0.74912,0.76182
0.031689,0.089515,0.12848,0.15246,0.28412,0.41549,0.36344,0.68315,0.65611,0.69094,0.71311
0.028328,0.073997,0.10528,0.10184,0.20049,0.29572,0.25791,0.59331,0.55686,0.64629,0.65635
0.0261,0.082288,0.10224,0.11405,0.22691,0.37372,0.31464,0.62935,0.60332,0.65693,0.62037
0.05376,0.12062,0.1449,0.14411,0.24368,0.42935,0.30919,0.70512,0.61509,0.75972,0.71512
0.032734,0.083134,0.10293,0.094744,0.20913,0.35352,0.29368,0.5913,0.54397,0.70544,0.70692
0.035374,0.077903,0.10977,0.11832,0.24475,0.34657,0.30464,0.6983,0.54079,0.73268,0.64457
0.024795,0.065295,0.071877,0.04953,0.17284,0.2947,0.24351,0.5356,0.55487,0.65932,0.7207
0.025435,0.068055,0.093699,0.077619,0.15597,0.25694,0.2,0.42998,0.3924,0.55993,0.58724
0.043245,0.10653,0.15627,0.12932,0.29762,0.42449,0.3573,0.61399,0.54772,0.6832,0.5344
0.014259,0.044691,0.049887,0.032267,0.095894,0.16081,0.12953,0.47644,0.41726,0.59563,0.59896
0.056425,0.095193,0.12928,0.13763,0.25756,0.38841,0.33996,0.61691,0.5994,0.68727,0.67315
0.036711,0.12323,0.12533,0.08992,0.20416,0.32763,0.24477,0.56025,0.51541,0.67169,0.61412
0.020753,0.058274,0.06811,0.045855,0.10694,0.19123,0.15982,0.4664,0.47167,0.66326,0.62277
0.029749,0.10518,0.12668,0.082745,0.26148,0.3857,0.30515,0.64993,0.56956,0.72811,0.71476
0.0079392,0.032033,0.038549,0.039108,0.11009,0.17228,0.14007,0.46889,0.46288,0.63285,0.6342
0.03074,0.081428,0.099644,0.099987,0.2357,0.33796,0.32631,0.58704,0.56471,0.74372,0.67084
0.023377,0.057405,0.076531,0.066739,0.17201,0.28423,0.23191,0.62144,0.56034,0.71871,0.6623
0.031609,0.083711,0.096723,0.089359,0.21039,0.32392,0.27922,0.55694,0.56464,0.71504,0.68633
0.017744,0.035864,0.042709,0.037705,0.1024,0.17225,0.14335,0.43675,0.43894,0.67194,0.66114
0.050594,0.07162,0.082685,0.10057,0.15807,0.24651,0.20725,0.49756,0.58539,0.66026,0.70013
0.033223,0.050228,0.065517,0.074048,0.16001,0.25336,0.18999,0.55226,0.62079,0.68576,0.74197
0.055509,0.064149,0.087723,0.10689,0.18451,0.25403,0.27531,0.6256,0.63802,0.74436,0.70423
0.033012,0.049018,0.080434,0.094974,0.18118,0.27983,0.24848,0.58596,0.63071,0.71485,0.75228
0.0098283,0.019356,0.018513,0.019788,0.030378,0.069237,0.048082,0.32277,0.34839,0.52768,0.30316
0.018997,0.035537,0.060139,0.076944,0.11955,0.21117,0.17407,0.44749,0.46566,0.60684,0.73151
0.0020282,0.0051702,0.0090027,0.0095933,0.018836,0.045932,0.029305,0.14928,0.16714,0.29001,0.34458
0.029849,0.076975,0.10377,0.11266,0.17981,0.30704,0.23286,0.61015,0.60744,0.69562,0.67271
0.03049,0.042094,0.060454,0.062209,0.092452,0.18714,0.12583,0.50109,0.43256,0.59653,0.55854
0.034293,0.045625,0.065079,0.074274,0.14734,0.23934,0.18355,0.51256,0.49457,0.63472,0.62332
0.046796,0.088135,0.10891,0.14994,0.2185,0.31918,0.28663,0.63617,0.61091,0.70979,0.67004
0.027594,0.059917,0.074905,0.091697,0.13417,0.20902,0.16719,0.49192,0.56429,0.7119,0.76814
0.015871,0.041758,0.056383,0.062076,0.15746,0.25246,0.21869,0.62818,0.53387,0.66917,0.69651
