"Plot","na_count","278","375.5","512.5","654.5","835","1027","1144.5","1340","1492.5"
"YC20:2427",0,0.03042,0.07017,0.15529,0.18682,0.27561,0.48878,0.68482,0.68763,0.69387
"YC20:2428",0,0.017654,0.031178,0.092636,0.12289,0.20548,0.40778,0.60912,0.65493,0.6915
"YC20:2429",0,0.026904,0.044426,0.13761,0.15883,0.20642,0.42382,0.63174,0.65786,0.67788
"YC20:2430",0,0.017012,0.024033,0.093511,0.13516,0.16938,0.3347,0.57367,0.56248,0.59983
"YC20:2431",0,0.018613,0.033352,0.13731,0.16384,0.23295,0.39149,0.58449,0.6446,0.68806
"YC20:2433",0,0.018398,0.036173,0.121,0.17358,0.289,0.49223,0.68767,0.68105,0.69503
"YC20:2436",0,0.0049965,0.014074,0.065682,0.060946,0.057268,0.34043,0.38754,0.41338,0.44761
"YC20:2437",2,0.018773,0.032929,0.102,NA,NA,0.35334,0.62996,0.66326,0.7222
"YC20:2439",2,0.023592,0.047901,0.12401,NA,NA,0.35598,0.59908,0.64938,0.65695
"YC20:2444",0,0.034505,0.063524,0.16253,0.2544,0.27191,0.53136,0.63584,0.69869,0.72807
"YC20:2445",2,0.012066,0.027262,0.071326,NA,NA,0.22089,0.54714,0.59567,0.61822
"YC20:2446",2,0.021724,0.046137,0.11193,NA,NA,0.36446,0.60241,0.69747,0.75526
"YC20:2451",1,0.018587,0.034199,0.10533,0.14556,0.20831,0.35808,NA,0.5598,0.58573
"YC20:2453",2,0.022862,0.047963,0.12769,NA,NA,0.23052,0.58395,0.57705,0.62112
"YC20:2456",0,0.021272,0.037006,0.11173,0.14739,0.2484,0.34845,0.62313,0.66576,0.70031
"YC20:2457",0,0.012445,0.029649,0.1019,0.17123,0.18648,0.48434,0.6493,0.75632,0.76336
"YC20:2458",0,0.0077658,0.019869,0.079669,0.09115,0.091543,0.31117,0.48148,0.63164,0.6662
"YC20:2459",0,0.037131,0.056831,0.15512,0.17676,0.31921,0.36652,0.53429,0.54665,0.56397
"YC20:2463",0,0.025888,0.041333,0.13234,0.20331,0.33819,0.47186,0.59811,0.67063,0.6966
"YC20:2464",0,0.027608,0.063122,0.16149,0.19154,0.33846,0.49034,0.58341,0.67376,0.7097
"YC20:2465",0,0.020819,0.040837,0.097299,0.12512,0.23947,0.34177,0.45795,0.56476,0.61549
"YC20:2467",0,0.03271,0.060387,0.18132,0.23815,0.42301,0.62124,0.58115,0.72581,0.72616
"YC20:2468",1,0.04002,0.062011,0.1758,0.23026,0.39849,0.52383,0.59454,NA,0.68082
"YC20:2469",2,0.023212,0.04472,0.1382,0.14975,0.32227,NA,NA,0.60916,0.66659
"YC20:2470",1,0.0020572,0.012608,0.075181,0.090975,0.2506,NA,0.42228,0.5627,0.65206
"YC20:2473",2,0.027232,0.063291,0.17082,0.20509,0.42993,NA,NA,0.67417,0.69442
"YC20:2475",2,0.019857,0.03594,0.11618,0.15753,0.34109,NA,NA,0.7229,0.77093
"YC20:2476",2,0.038984,0.060489,0.19,0.18801,0.48701,NA,NA,0.66426,0.69487
"YC20:2477",2,0.013408,0.028591,0.10958,0.1478,0.3751,NA,NA,0.63106,0.6954
"YC20:2479",2,0.014517,0.021666,0.10302,0.1517,0.41623,NA,NA,0.54491,0.5911
"YC20:2485",2,0.026516,0.055077,0.17922,0.27211,0.55028,NA,NA,0.6528,0.66613
"YC20:2489",0,0.020863,0.031878,0.142,0.1819,0.36649,0.38368,0.60321,0.71052,0.73721
"YC20:2490",2,0.01351,0.022206,0.11819,0.13708,0.48262,NA,NA,0.68164,0.7072
"YC20:2492",0,0.019361,0.031718,0.13133,0.20172,0.4839,0.58893,0.61251,0.74401,0.79283
"YC20:2493",2,0.011686,0.030709,0.11967,0.197,0.38584,NA,NA,0.64524,0.71497
"YC20:2498",2,0.014566,0.036699,0.12566,0.16592,0.36993,NA,NA,0.62428,0.6422
"YC20:2500",2,0.010417,0.017312,0.080966,0.14556,0.34713,NA,NA,0.78197,0.81118
"YC20:2501",2,0.015188,0.027817,0.1276,0.18443,0.31816,NA,NA,0.64432,0.67241
"YC20:2502",2,0.0079806,0.016521,0.067491,0.11801,0.22622,NA,NA,0.55294,0.63612
"YC20:2503",2,0.030682,0.059716,0.15969,0.20583,0.43953,NA,NA,0.75264,0.81044
"YC20:2505",2,0.03449,0.065641,0.17905,0.23313,0.4302,NA,NA,0.65293,0.6913
"YC20:2506",2,0.018908,0.028138,0.091981,0.15497,0.30498,NA,NA,0.63154,0.67619
"YC20:2510",2,0.033558,0.06917,0.18544,0.21217,0.44454,NA,NA,0.59573,0.66644
"YC20:2511",2,0.031396,0.057416,0.16795,0.25,0.40849,NA,NA,0.71981,0.76845
"YC20:2512",2,0.021257,0.045418,0.13147,0.15771,0.27071,NA,NA,0.59822,0.67056
"YC20:2513",2,0.027414,0.04903,0.16633,0.26482,0.47735,NA,NA,0.62726,0.66577
"YC20:2515",2,0.018646,0.029515,0.10813,0.14288,0.29881,NA,NA,0.67753,0.75522
"YC20:2518",0,0.0086372,0.020703,0.074526,0.12484,0.25262,0.47108,0.5194,0.63693,0.68101
"YC20:2519",2,0.033454,0.056831,0.14153,0.17155,0.36364,NA,NA,0.71915,0.72123
"YC20:2520",0,0.019884,0.034023,0.096832,0.14778,0.25679,0.37279,0.42774,0.66729,0.70116
