Fields,BoundingBox,X,Y,left,top,right,bottom,id
487,"[-93.1726454997837,44.9940434596095;-93.1725704997837,44.9940504596095]","[-93.1726454997837,-93.1725704997837,-93.1725704997837,-93.1726454997837,-93.1726454997837,NaN]","[44.9940504596095,44.9940504596095,44.9940434596095,44.9940434596095,44.9940504596095,NaN]",-93.17264804,44.99405682,-93.17257304,44.99404982,497
488,"[-93.1726410294639,44.9940364487085;-93.1725660294639,44.9940434487085]","[-93.1726410294639,-93.1725660294639,-93.1725660294639,-93.1726410294639,-93.1726410294639,NaN]","[44.9940434487085,44.9940434487085,44.9940364487085,44.9940364487085,44.9940434487085,NaN]",-93.17264804,44.99404982,-93.17257304,44.99404282,498
489,"[-93.1726487985082,44.9940292699608;-93.1725737985082,44.9940362699608]","[-93.1726487985082,-93.1725737985082,-93.1725737985082,-93.1726487985082,-93.1726487985082,NaN]","[44.9940362699608,44.9940362699608,44.9940292699608,44.9940292699608,44.9940362699608,NaN]",-93.17264804,44.99404282,-93.17257304,44.99403582,499
490,"[-93.1726496381432,44.9940229446490;-93.1725746381433,44.9940299446490]","[-93.1726496381432,-93.1725746381433,-93.1725746381433,-93.1726496381432,-93.1726496381432,NaN]","[44.9940299446490,44.9940299446490,44.9940229446490,44.9940229446490,44.9940299446490,NaN]",-93.17264804,44.99403582,-93.17257304,44.99402882,500
491,"[-93.1726427075361,44.9940159866577;-93.1725677075361,44.9940229866577]","[-93.1726427075361,-93.1725677075361,-93.1725677075361,-93.1726427075361,-93.1726427075361,NaN]","[44.9940229866577,44.9940229866577,44.9940159866577,44.9940159866577,44.9940229866577,NaN]",-93.17264804,44.99402882,-93.17257304,44.99402182,501
492,"[-93.1726428546462,44.9940091684185;-93.1725678546462,44.9940161684185]","[-93.1726428546462,-93.1725678546462,-93.1725678546462,-93.1726428546462,-93.1726428546462,NaN]","[44.9940161684185,44.9940161684185,44.9940091684185,44.9940091684185,44.9940161684185,NaN]",-93.17264804,44.99402182,-93.17257304,44.99401482,502
493,"[-93.1726487548263,44.9940020847859;-93.1725737548263,44.9940090847859]","[-93.1726487548263,-93.1725737548263,-93.1725737548263,-93.1726487548263,-93.1726487548263,NaN]","[44.9940090847859,44.9940090847859,44.9940020847859,44.9940020847859,44.9940090847859,NaN]",-93.17264804,44.99401482,-93.17257304,44.99400782,503
494,"[-93.1726467816018,44.9939950115062;-93.1725717816018,44.9940020115062]","[-93.1726467816018,-93.1725717816018,-93.1725717816018,-93.1726467816018,-93.1726467816018,NaN]","[44.9940020115062,44.9940020115062,44.9939950115062,44.9939950115062,44.9940020115062,NaN]",-93.17264804,44.99400782,-93.17257304,44.99400082,504
495,"[-93.1726450790050,44.9939880629691;-93.1725700790050,44.9939950629691]","[-93.1726450790050,-93.1725700790050,-93.1725700790050,-93.1726450790050,-93.1726450790050,NaN]","[44.9939950629691,44.9939950629691,44.9939880629691,44.9939880629691,44.9939950629691,NaN]",-93.17264804,44.99400082,-93.17257304,44.99399382,505
496,"[-93.1726431019838,44.9939808780864;-93.1725681019838,44.9939878780864]","[-93.1726431019838,-93.1725681019838,-93.1725681019838,-93.1726431019838,-93.1726431019838,NaN]","[44.9939878780864,44.9939878780864,44.9939808780864,44.9939808780864,44.9939878780864,NaN]",-93.17264804,44.99399382,-93.17257304,44.99398682,506
497,"[-93.1726513717269,44.9939735836600;-93.1725763717269,44.9939805836600]","[-93.1726513717269,-93.1725763717269,-93.1725763717269,-93.1726513717269,-93.1726513717269,NaN]","[44.9939805836600,44.9939805836600,44.9939735836600,44.9939735836600,44.9939805836600,NaN]",-93.17264804,44.99398682,-93.17257304,44.99397982,507
498,"[-93.1726481916164,44.9939665210743;-93.1725731916164,44.9939735210743]","[-93.1726481916164,-93.1725731916164,-93.1725731916164,-93.1726481916164,-93.1726481916164,NaN]","[44.9939735210743,44.9939735210743,44.9939665210743,44.9939665210743,44.9939735210743,NaN]",-93.17264804,44.99397982,-93.17257304,44.99397282,508
499,"[-93.1726446539996,44.9939595779588;-93.1725696539996,44.9939665779588]","[-93.1726446539996,-93.1725696539996,-93.1725696539996,-93.1726446539996,-93.1726446539996,NaN]","[44.9939665779588,44.9939665779588,44.9939595779588,44.9939595779588,44.9939665779588,NaN]",-93.17264804,44.99397282,-93.17257304,44.99396582,509
500,"[-93.1726442638212,44.9939523901746;-93.1725692638212,44.9939593901746]","[-93.1726442638212,-93.1725692638212,-93.1725692638212,-93.1726442638212,-93.1726442638212,NaN]","[44.9939593901746,44.9939593901746,44.9939523901746,44.9939523901746,44.9939593901746,NaN]",-93.17264804,44.99396582,-93.17257304,44.99395882,510
501,"[-93.1726482729882,44.9939452870595;-93.1725732729883,44.9939522870595]","[-93.1726482729882,-93.1725732729883,-93.1725732729883,-93.1726482729882,-93.1726482729882,NaN]","[44.9939522870595,44.9939522870595,44.9939452870595,44.9939452870595,44.9939522870595,NaN]",-93.17264804,44.99395882,-93.17257304,44.99395182,511
502,"[-93.1726491485455,44.9939384408476;-93.1725741485455,44.9939454408476]","[-93.1726491485455,-93.1725741485455,-93.1725741485455,-93.1726491485455,-93.1726491485455,NaN]","[44.9939454408476,44.9939454408476,44.9939384408476,44.9939384408476,44.9939454408476,NaN]",-93.17264804,44.99395182,-93.17257304,44.99394482,512
503,"[-93.1726439480659,44.9939312962993;-93.1725689480659,44.9939382962993]","[-93.1726439480659,-93.1725689480659,-93.1725689480659,-93.1726439480659,-93.1726439480659,NaN]","[44.9939382962993,44.9939382962993,44.9939312962993,44.9939312962993,44.9939382962993,NaN]",-93.17264804,44.99394482,-93.17257304,44.99393782,513
504,"[-93.1726421197927,44.9939242217822;-93.1725671197927,44.9939312217822]","[-93.1726421197927,-93.1725671197927,-93.1725671197927,-93.1726421197927,-93.1726421197927,NaN]","[44.9939312217822,44.9939312217822,44.9939242217822,44.9939242217822,44.9939312217822,NaN]",-93.17264804,44.99393782,-93.17257304,44.99393082,514
505,"[-93.1726493698495,44.9939171701431;-93.1725743698495,44.9939241701431]","[-93.1726493698495,-93.1725743698495,-93.1725743698495,-93.1726493698495,-93.1726493698495,NaN]","[44.9939241701431,44.9939241701431,44.9939171701431,44.9939171701431,44.9939241701431,NaN]",-93.17264804,44.99393082,-93.17257304,44.99392382,515
506,"[-93.1726487158656,44.9939100635088;-93.1725737158656,44.9939170635088]","[-93.1726487158656,-93.1725737158656,-93.1725737158656,-93.1726487158656,-93.1726487158656,NaN]","[44.9939170635088,44.9939170635088,44.9939100635088,44.9939100635088,44.9939170635088,NaN]",-93.17264804,44.99392382,-93.17257304,44.99391682,516
507,"[-93.1726446961710,44.9939030304384;-93.1725696961710,44.9939100304384]","[-93.1726446961710,-93.1725696961710,-93.1725696961710,-93.1726446961710,-93.1726446961710,NaN]","[44.9939100304384,44.9939100304384,44.9939030304384,44.9939030304384,44.9939100304384,NaN]",-93.17264804,44.99391682,-93.17257304,44.99390982,517
508,"[-93.1726414459906,44.9938961386943;-93.1725664459906,44.9939031386943]","[-93.1726414459906,-93.1725664459906,-93.1725664459906,-93.1726414459906,-93.1726414459906,NaN]","[44.9939031386943,44.9939031386943,44.9938961386943,44.9938961386943,44.9939031386943,NaN]",-93.17264804,44.99390982,-93.17257304,44.99390282,518
509,"[-93.1726498910639,44.9938894524099;-93.1725748910640,44.9938964524099]","[-93.1726498910639,-93.1725748910640,-93.1725748910640,-93.1726498910639,-93.1726498910639,NaN]","[44.9938964524099,44.9938964524099,44.9938894524099,44.9938894524099,44.9938964524099,NaN]",-93.17264804,44.99390282,-93.17257304,44.99389582,519
510,"[-93.1726484766028,44.9938824970726;-93.1725734766028,44.9938894970725]","[-93.1726484766028,-93.1725734766028,-93.1725734766028,-93.1726484766028,-93.1726484766028,NaN]","[44.9938894970725,44.9938894970725,44.9938824970726,44.9938824970726,44.9938894970725,NaN]",-93.17264804,44.99389582,-93.17257304,44.99388882,520
511,"[-93.1726444816457,44.9938752932877;-93.1725694816457,44.9938822932877]","[-93.1726444816457,-93.1725694816457,-93.1725694816457,-93.1726444816457,-93.1726444816457,NaN]","[44.9938822932877,44.9938822932877,44.9938752932877,44.9938752932877,44.9938822932877,NaN]",-93.17264804,44.99388882,-93.17257304,44.99388182,521
512,"[-93.1726433440567,44.9938683523343;-93.1725683440567,44.9938753523343]","[-93.1726433440567,-93.1725683440567,-93.1725683440567,-93.1726433440567,-93.1726433440567,NaN]","[44.9938753523343,44.9938753523343,44.9938683523343,44.9938683523343,44.9938753523343,NaN]",-93.17264804,44.99388182,-93.17257304,44.99387482,522
513,"[-93.1726512140583,44.9938612944838;-93.1725762140583,44.9938682944838]","[-93.1726512140583,-93.1725762140583,-93.1725762140583,-93.1726512140583,-93.1726512140583,NaN]","[44.9938682944838,44.9938682944838,44.9938612944838,44.9938612944838,44.9938682944838,NaN]",-93.17264804,44.99387482,-93.17257304,44.99386782,523
514,"[-93.1726496798641,44.9938548596569;-93.1725746798641,44.9938618596569]","[-93.1726496798641,-93.1725746798641,-93.1725746798641,-93.1726496798641,-93.1726496798641,NaN]","[44.9938618596569,44.9938618596569,44.9938548596569,44.9938548596569,44.9938618596569,NaN]",-93.17264804,44.99386782,-93.17257304,44.99386082,524
515,"[-93.1726434858895,44.9938476978292;-93.1725684858895,44.9938546978292]","[-93.1726434858895,-93.1725684858895,-93.1725684858895,-93.1726434858895,-93.1726434858895,NaN]","[44.9938546978292,44.9938546978292,44.9938476978292,44.9938476978292,44.9938546978292,NaN]",-93.17264804,44.99386082,-93.17257304,44.99385382,525
516,"[-93.1726432007159,44.9938407108132;-93.1725682007159,44.9938477108132]","[-93.1726432007159,-93.1725682007159,-93.1725682007159,-93.1726432007159,-93.1726432007159,NaN]","[44.9938477108132,44.9938477108132,44.9938407108132,44.9938407108132,44.9938477108132,NaN]",-93.17264804,44.99385382,-93.17257304,44.99384682,526
517,"[-93.1726471507300,44.9938335282072;-93.1725721507300,44.9938405282072]","[-93.1726471507300,-93.1725721507300,-93.1725721507300,-93.1726471507300,-93.1726471507300,NaN]","[44.9938405282072,44.9938405282072,44.9938335282072,44.9938335282072,44.9938405282072,NaN]",-93.17264804,44.99384682,-93.17257304,44.99383982,527
518,"[-93.1726462822154,44.9938262059836;-93.1725712822154,44.9938332059836]","[-93.1726462822154,-93.1725712822154,-93.1725712822154,-93.1726462822154,-93.1726462822154,NaN]","[44.9938332059836,44.9938332059836,44.9938262059836,44.9938262059836,44.9938332059836,NaN]",-93.17264804,44.99383982,-93.17257304,44.99383282,528
519,"[-93.1726420792593,44.9938184941235;-93.1725670792593,44.9938254941235]","[-93.1726420792593,-93.1725670792593,-93.1725670792593,-93.1726420792593,-93.1726420792593,NaN]","[44.9938254941235,44.9938254941235,44.9938184941235,44.9938184941235,44.9938254941235,NaN]",-93.17264804,44.99383282,-93.17257304,44.99382582,529
520,"[-93.1726434022592,44.9938114892245;-93.1725684022592,44.9938184892245]","[-93.1726434022592,-93.1725684022592,-93.1725684022592,-93.1726434022592,-93.1726434022592,NaN]","[44.9938184892245,44.9938184892245,44.9938114892245,44.9938114892245,44.9938184892245,NaN]",-93.17264804,44.99382582,-93.17257304,44.99381882,530
521,"[-93.1726483349157,44.9938046180386;-93.1725733349157,44.9938116180386]","[-93.1726483349157,-93.1725733349157,-93.1725733349157,-93.1726483349157,-93.1726483349157,NaN]","[44.9938116180386,44.9938116180386,44.9938046180386,44.9938046180386,44.9938116180386,NaN]",-93.17264804,44.99381882,-93.17257304,44.99381182,531
522,"[-93.1726481247959,44.9937973948462;-93.1725731247959,44.9938043948462]","[-93.1726481247959,-93.1725731247959,-93.1725731247959,-93.1726481247959,-93.1726481247959,NaN]","[44.9938043948462,44.9938043948462,44.9937973948462,44.9937973948462,44.9938043948462,NaN]",-93.17264804,44.99381182,-93.17257304,44.99380482,532
523,"[-93.1726439604596,44.9937907481612;-93.1725689604596,44.9937977481612]","[-93.1726439604596,-93.1725689604596,-93.1725689604596,-93.1726439604596,-93.1726439604596,NaN]","[44.9937977481612,44.9937977481612,44.9937907481612,44.9937907481612,44.9937977481612,NaN]",-93.17264804,44.99380482,-93.17257304,44.99379782,533
524,"[-93.1726405678184,44.9937838223194;-93.1725655678184,44.9937908223194]","[-93.1726405678184,-93.1725655678184,-93.1725655678184,-93.1726405678184,-93.1726405678184,NaN]","[44.9937908223194,44.9937908223194,44.9937838223194,44.9937838223194,44.9937908223194,NaN]",-93.17264804,44.99379782,-93.17257304,44.99379082,534
525,"[-93.1726502685992,44.9937768084438;-93.1725752685992,44.9937838084438]","[-93.1726502685992,-93.1725752685992,-93.1725752685992,-93.1726502685992,-93.1726502685992,NaN]","[44.9937838084438,44.9937838084438,44.9937768084438,44.9937768084438,44.9937838084438,NaN]",-93.17264804,44.99379082,-93.17257304,44.99378382,535
526,"[-93.1726476329470,44.9937706846100;-93.1725726329470,44.9937776846100]","[-93.1726476329470,-93.1725726329470,-93.1725726329470,-93.1726476329470,-93.1726476329470,NaN]","[44.9937776846100,44.9937776846100,44.9937706846100,44.9937706846100,44.9937776846100,NaN]",-93.17264804,44.99378382,-93.17257304,44.99377682,536
527,"[-93.1726436116694,44.9937635776629;-93.1725686116694,44.9937705776629]","[-93.1726436116694,-93.1725686116694,-93.1725686116694,-93.1726436116694,-93.1726436116694,NaN]","[44.9937705776629,44.9937705776629,44.9937635776629,44.9937635776629,44.9937705776629,NaN]",-93.17264804,44.99377682,-93.17257304,44.99376982,537
528,"[-93.1726437689586,44.9937567715656;-93.1725687689586,44.9937637715656]","[-93.1726437689586,-93.1725687689586,-93.1725687689586,-93.1726437689586,-93.1726437689586,NaN]","[44.9937637715656,44.9937637715656,44.9937567715656,44.9937567715656,44.9937637715656,NaN]",-93.17264804,44.99376982,-93.17257304,44.99376282,538
529,"[-93.1725762182462,44.9940875688884;-93.1725012182462,44.9940945688883]","[-93.1725762182462,-93.1725012182462,-93.1725012182462,-93.1725762182462,-93.1725762182462,NaN]","[44.9940945688883,44.9940945688883,44.9940875688884,44.9940875688884,44.9940945688883,NaN]",-93.17257304,44.99409882,-93.17249804,44.99409182,540
530,"[-93.1725757214649,44.9940804710159;-93.1725007214649,44.9940874710159]","[-93.1725757214649,-93.1725007214649,-93.1725007214649,-93.1725757214649,-93.1725757214649,NaN]","[44.9940874710159,44.9940874710159,44.9940804710159,44.9940804710159,44.9940874710159,NaN]",-93.17257304,44.99409182,-93.17249804,44.99408482,541
531,"[-93.1725692611803,44.9940732366727;-93.1724942611803,44.9940802366727]","[-93.1725692611803,-93.1724942611803,-93.1724942611803,-93.1725692611803,-93.1725692611803,NaN]","[44.9940802366727,44.9940802366727,44.9940732366727,44.9940732366727,44.9940802366727,NaN]",-93.17257304,44.99408482,-93.17249804,44.99407782,542
532,"[-93.1725677607732,44.9940660922278;-93.1724927607732,44.9940730922278]","[-93.1725677607732,-93.1724927607732,-93.1724927607732,-93.1725677607732,-93.1725677607732,NaN]","[44.9940730922278,44.9940730922278,44.9940660922278,44.9940660922278,44.9940730922278,NaN]",-93.17257304,44.99407782,-93.17249804,44.99407082,543
533,"[-93.1725759158306,44.9940590729376;-93.1725009158306,44.9940660729376]","[-93.1725759158306,-93.1725009158306,-93.1725009158306,-93.1725759158306,-93.1725759158306,NaN]","[44.9940660729376,44.9940660729376,44.9940590729376,44.9940590729376,44.9940660729376,NaN]",-93.17257304,44.99407082,-93.17249804,44.99406382,544
534,"[-93.1725750970887,44.9940519085985;-93.1725000970887,44.9940589085985]","[-93.1725750970887,-93.1725000970887,-93.1725000970887,-93.1725750970887,-93.1725750970887,NaN]","[44.9940589085985,44.9940589085985,44.9940519085985,44.9940519085985,44.9940589085985,NaN]",-93.17257304,44.99406382,-93.17249804,44.99405682,545
535,"[-93.1725692994965,44.9940444808913;-93.1724942994965,44.9940514808912]","[-93.1725692994965,-93.1724942994965,-93.1724942994965,-93.1725692994965,-93.1725692994965,NaN]","[44.9940514808912,44.9940514808912,44.9940444808913,44.9940444808913,44.9940514808912,NaN]",-93.17257304,44.99405682,-93.17249804,44.99404982,546
536,"[-93.1725690490935,44.9940368426073;-93.1724940490935,44.9940438426073]","[-93.1725690490935,-93.1724940490935,-93.1724940490935,-93.1725690490935,-93.1725690490935,NaN]","[44.9940438426073,44.9940438426073,44.9940368426073,44.9940368426073,44.9940438426073,NaN]",-93.17257304,44.99404982,-93.17249804,44.99404282,547
537,"[-93.1725725155844,44.9940293487726;-93.1724975155844,44.9940363487726]","[-93.1725725155844,-93.1724975155844,-93.1724975155844,-93.1725725155844,-93.1725725155844,NaN]","[44.9940363487726,44.9940363487726,44.9940293487726,44.9940293487726,44.9940363487726,NaN]",-93.17257304,44.99404282,-93.17249804,44.99403582,548
538,"[-93.1725750629397,44.9940224876152;-93.1725000629398,44.9940294876152]","[-93.1725750629397,-93.1725000629398,-93.1725000629398,-93.1725750629397,-93.1725750629397,NaN]","[44.9940294876152,44.9940294876152,44.9940224876152,44.9940224876152,44.9940294876152,NaN]",-93.17257304,44.99403582,-93.17249804,44.99402882,549
539,"[-93.1725707116716,44.9940155856571;-93.1724957116716,44.9940225856571]","[-93.1725707116716,-93.1724957116716,-93.1724957116716,-93.1725707116716,-93.1725707116716,NaN]","[44.9940225856571,44.9940225856571,44.9940155856571,44.9940155856571,44.9940225856571,NaN]",-93.17257304,44.99402882,-93.17249804,44.99402182,550
540,"[-93.1725680008635,44.9940082467493;-93.1724930008635,44.9940152467493]","[-93.1725680008635,-93.1724930008635,-93.1724930008635,-93.1725680008635,-93.1725680008635,NaN]","[44.9940152467493,44.9940152467493,44.9940082467493,44.9940082467493,44.9940152467493,NaN]",-93.17257304,44.99402182,-93.17249804,44.99401482,551
541,"[-93.1725736338914,44.9940015323739;-93.1724986338914,44.9940085323739]","[-93.1725736338914,-93.1724986338914,-93.1724986338914,-93.1725736338914,-93.1725736338914,NaN]","[44.9940085323739,44.9940085323739,44.9940015323739,44.9940015323739,44.9940085323739,NaN]",-93.17257304,44.99401482,-93.17249804,44.99400782,552
542,"[-93.1725730216024,44.9939944239105;-93.1724980216024,44.9940014239105]","[-93.1725730216024,-93.1724980216024,-93.1724980216024,-93.1725730216024,-93.1725730216024,NaN]","[44.9940014239105,44.9940014239105,44.9939944239105,44.9939944239105,44.9940014239105,NaN]",-93.17257304,44.99400782,-93.17249804,44.99400082,553
543,"[-93.1725705379026,44.9939871420080;-93.1724955379026,44.9939941420080]","[-93.1725705379026,-93.1724955379026,-93.1724955379026,-93.1725705379026,-93.1725705379026,NaN]","[44.9939941420080,44.9939941420080,44.9939871420080,44.9939871420080,44.9939941420080,NaN]",-93.17257304,44.99400082,-93.17249804,44.99399382,554
544,"[-93.1725689038385,44.9939800194983;-93.1724939038385,44.9939870194983]","[-93.1725689038385,-93.1724939038385,-93.1724939038385,-93.1725689038385,-93.1725689038385,NaN]","[44.9939870194983,44.9939870194983,44.9939800194983,44.9939800194983,44.9939870194983,NaN]",-93.17257304,44.99399382,-93.17249804,44.99398682,555
545,"[-93.1725721216954,44.9939736371717;-93.1724971216954,44.9939806371717]","[-93.1725721216954,-93.1724971216954,-93.1724971216954,-93.1725721216954,-93.1725721216954,NaN]","[44.9939806371717,44.9939806371717,44.9939736371717,44.9939736371717,44.9939806371717,NaN]",-93.17257304,44.99398682,-93.17249804,44.99397982,556
546,"[-93.1725714750087,44.9939673974557;-93.1724964750087,44.9939743974557]","[-93.1725714750087,-93.1724964750087,-93.1724964750087,-93.1725714750087,-93.1725714750087,NaN]","[44.9939743974557,44.9939743974557,44.9939673974557,44.9939673974557,44.9939743974557,NaN]",-93.17257304,44.99397982,-93.17249804,44.99397282,557
547,"[-93.1725683718303,44.9939601055074;-93.1724933718303,44.9939671055074]","[-93.1725683718303,-93.1724933718303,-93.1724933718303,-93.1725683718303,-93.1725683718303,NaN]","[44.9939671055074,44.9939671055074,44.9939601055074,44.9939601055074,44.9939671055074,NaN]",-93.17257304,44.99397282,-93.17249804,44.99396582,558
548,"[-93.1725663915726,44.9939528902139;-93.1724913915726,44.9939598902139]","[-93.1725663915726,-93.1724913915726,-93.1724913915726,-93.1725663915726,-93.1725663915726,NaN]","[44.9939598902139,44.9939598902139,44.9939528902139,44.9939528902139,44.9939598902139,NaN]",-93.17257304,44.99396582,-93.17249804,44.99395882,559
549,"[-93.1725716204194,44.9939461303066;-93.1724966204194,44.9939531303065]","[-93.1725716204194,-93.1724966204194,-93.1724966204194,-93.1725716204194,-93.1725716204194,NaN]","[44.9939531303065,44.9939531303065,44.9939461303066,44.9939461303066,44.9939531303065,NaN]",-93.17257304,44.99395882,-93.17249804,44.99395182,560
550,"[-93.1725722460315,44.9939392913774;-93.1724972460315,44.9939462913774]","[-93.1725722460315,-93.1724972460315,-93.1724972460315,-93.1725722460315,-93.1725722460315,NaN]","[44.9939462913774,44.9939462913774,44.9939392913774,44.9939392913774,44.9939462913774,NaN]",-93.17257304,44.99395182,-93.17249804,44.99394482,561
551,"[-93.1725704234891,44.9939318689675;-93.1724954234891,44.9939388689675]","[-93.1725704234891,-93.1724954234891,-93.1724954234891,-93.1725704234891,-93.1725704234891,NaN]","[44.9939388689675,44.9939388689675,44.9939318689675,44.9939318689675,44.9939388689675,NaN]",-93.17257304,44.99394482,-93.17249804,44.99393782,562
552,"[-93.1725688725431,44.9939248873385;-93.1724938725431,44.9939318873385]","[-93.1725688725431,-93.1724938725431,-93.1724938725431,-93.1725688725431,-93.1725688725431,NaN]","[44.9939318873385,44.9939318873385,44.9939248873385,44.9939248873385,44.9939318873385,NaN]",-93.17257304,44.99393782,-93.17249804,44.99393082,563
553,"[-93.1725740105208,44.9939176091710;-93.1724990105208,44.9939246091710]","[-93.1725740105208,-93.1724990105208,-93.1724990105208,-93.1725740105208,-93.1725740105208,NaN]","[44.9939246091710,44.9939246091710,44.9939176091710,44.9939176091710,44.9939246091710,NaN]",-93.17257304,44.99393082,-93.17249804,44.99392382,564
554,"[-93.1725728561701,44.9939104617455;-93.1724978561701,44.9939174617455]","[-93.1725728561701,-93.1724978561701,-93.1724978561701,-93.1725728561701,-93.1725728561701,NaN]","[44.9939174617455,44.9939174617455,44.9939104617455,44.9939104617455,44.9939174617455,NaN]",-93.17257304,44.99392382,-93.17249804,44.99391682,565
555,"[-93.1725668828709,44.9939037555200;-93.1724918828709,44.9939107555200]","[-93.1725668828709,-93.1724918828709,-93.1724918828709,-93.1725668828709,-93.1725668828709,NaN]","[44.9939107555200,44.9939107555200,44.9939037555200,44.9939037555200,44.9939107555200,NaN]",-93.17257304,44.99391682,-93.17249804,44.99390982,566
556,"[-93.1725661671546,44.9938966415450;-93.1724911671546,44.9939036415450]","[-93.1725661671546,-93.1724911671546,-93.1724911671546,-93.1725661671546,-93.1725661671546,NaN]","[44.9939036415450,44.9939036415450,44.9938966415450,44.9938966415450,44.9939036415450,NaN]",-93.17257304,44.99390982,-93.17249804,44.99390282,567
557,"[-93.1725727952309,44.9938894923342;-93.1724977952309,44.9938964923342]","[-93.1725727952309,-93.1724977952309,-93.1724977952309,-93.1725727952309,-93.1725727952309,NaN]","[44.9938964923342,44.9938964923342,44.9938894923342,44.9938894923342,44.9938964923342,NaN]",-93.17257304,44.99390282,-93.17249804,44.99389582,568
558,"[-93.1725766682989,44.9938822319877;-93.1725016682989,44.9938892319877]","[-93.1725766682989,-93.1725016682989,-93.1725016682989,-93.1725766682989,-93.1725766682989,NaN]","[44.9938892319877,44.9938892319877,44.9938822319877,44.9938822319877,44.9938892319877,NaN]",-93.17257304,44.99389582,-93.17249804,44.99388882,569
559,"[-93.1725676221962,44.9938750579218;-93.1724926221962,44.9938820579218]","[-93.1725676221962,-93.1724926221962,-93.1724926221962,-93.1725676221962,-93.1725676221962,NaN]","[44.9938820579218,44.9938820579218,44.9938750579218,44.9938750579218,44.9938820579218,NaN]",-93.17257304,44.99388882,-93.17249804,44.99388182,570
560,"[-93.1725663321049,44.9938681022619;-93.1724913321049,44.9938751022619]","[-93.1725663321049,-93.1724913321049,-93.1724913321049,-93.1725663321049,-93.1725663321049,NaN]","[44.9938751022619,44.9938751022619,44.9938681022619,44.9938681022619,44.9938751022619,NaN]",-93.17257304,44.99388182,-93.17249804,44.99387482,571
561,"[-93.1725743485246,44.9938614236011;-93.1724993485246,44.9938684236011]","[-93.1725743485246,-93.1724993485246,-93.1724993485246,-93.1725743485246,-93.1725743485246,NaN]","[44.9938684236011,44.9938684236011,44.9938614236011,44.9938614236011,44.9938684236011,NaN]",-93.17257304,44.99387482,-93.17249804,44.99386782,572
562,"[-93.1725714219291,44.9938545696606;-93.1724964219291,44.9938615696606]","[-93.1725714219291,-93.1724964219291,-93.1724964219291,-93.1725714219291,-93.1725714219291,NaN]","[44.9938615696606,44.9938615696606,44.9938545696606,44.9938545696606,44.9938615696606,NaN]",-93.17257304,44.99386782,-93.17249804,44.99386082,573
563,"[-93.1725677479051,44.9938477301427;-93.1724927479051,44.9938547301427]","[-93.1725677479051,-93.1724927479051,-93.1724927479051,-93.1725677479051,-93.1725677479051,NaN]","[44.9938547301427,44.9938547301427,44.9938477301427,44.9938477301427,44.9938547301427,NaN]",-93.17257304,44.99386082,-93.17249804,44.99385382,574
564,"[-93.1725658424118,44.9938408481147;-93.1724908424118,44.9938478481147]","[-93.1725658424118,-93.1724908424118,-93.1724908424118,-93.1725658424118,-93.1725658424118,NaN]","[44.9938478481147,44.9938478481147,44.9938408481147,44.9938408481147,44.9938478481147,NaN]",-93.17257304,44.99385382,-93.17249804,44.99384682,575
565,"[-93.1725724053919,44.9938337339057;-93.1724974053919,44.9938407339057]","[-93.1725724053919,-93.1724974053919,-93.1724974053919,-93.1725724053919,-93.1725724053919,NaN]","[44.9938407339057,44.9938407339057,44.9938337339057,44.9938337339057,44.9938407339057,NaN]",-93.17257304,44.99384682,-93.17249804,44.99383982,576
566,"[-93.1725701880403,44.9938268782812;-93.1724951880403,44.9938338782811]","[-93.1725701880403,-93.1724951880403,-93.1724951880403,-93.1725701880403,-93.1725701880403,NaN]","[44.9938338782811,44.9938338782811,44.9938268782812,44.9938268782812,44.9938338782811,NaN]",-93.17257304,44.99383982,-93.17249804,44.99383282,577
567,"[-93.1725681780660,44.9938193150863;-93.1724931780660,44.9938263150863]","[-93.1725681780660,-93.1724931780660,-93.1724931780660,-93.1725681780660,-93.1725681780660,NaN]","[44.9938263150863,44.9938263150863,44.9938193150863,44.9938193150863,44.9938263150863,NaN]",-93.17257304,44.99383282,-93.17249804,44.99382582,578
568,"[-93.1725663760435,44.9938127355943;-93.1724913760435,44.9938197355943]","[-93.1725663760435,-93.1724913760435,-93.1724913760435,-93.1725663760435,-93.1725663760435,NaN]","[44.9938197355943,44.9938197355943,44.9938127355943,44.9938127355943,44.9938197355943,NaN]",-93.17257304,44.99382582,-93.17249804,44.99381882,579
569,"[-93.1725764677160,44.9938055598907;-93.1725014677160,44.9938125598907]","[-93.1725764677160,-93.1725014677160,-93.1725014677160,-93.1725764677160,-93.1725764677160,NaN]","[44.9938125598907,44.9938125598907,44.9938055598907,44.9938055598907,44.9938125598907,NaN]",-93.17257304,44.99381882,-93.17249804,44.99381182,580
570,"[-93.1725753195274,44.9937983255621;-93.1725003195274,44.9938053255621]","[-93.1725753195274,-93.1725003195274,-93.1725003195274,-93.1725753195274,-93.1725753195274,NaN]","[44.9938053255621,44.9938053255621,44.9937983255621,44.9937983255621,44.9938053255621,NaN]",-93.17257304,44.99381182,-93.17249804,44.99380482,581
571,"[-93.1725699542934,44.9937914024256;-93.1724949542934,44.9937984024256]","[-93.1725699542934,-93.1724949542934,-93.1724949542934,-93.1725699542934,-93.1725699542934,NaN]","[44.9937984024256,44.9937984024256,44.9937914024256,44.9937914024256,44.9937984024256,NaN]",-93.17257304,44.99380482,-93.17249804,44.99379782,582
