Fields,BoundingBox,X,Y,left,top,right,bottom,id
85,"[-93.1753495496820,44.9927798630182;-93.1752745496820,44.9927858630182]","[-93.1753495496820,-93.1752745496820,-93.1752745496820,-93.1753495496820,-93.1753495496820,NaN]","[44.9927858630182,44.9927858630182,44.9927798630182,44.9927798630182,44.9927858630182,NaN]",100,-93.17545154,44.99283067,-93.17537654,44.99282467
86,"[-93.1753474275976,44.9927732162361;-93.1752724275976,44.9927792162361]","[-93.1753474275976,-93.1752724275976,-93.1752724275976,-93.1753474275976,-93.1753474275976,NaN]","[44.9927792162361,44.9927792162361,44.9927732162361,44.9927732162361,44.9927792162361,NaN]",101,-93.17545154,44.99282467,-93.17537654,44.99281867
87,"[-93.1753472639221,44.9927666984740;-93.1752722639221,44.9927726984740]","[-93.1753472639221,-93.1752722639221,-93.1752722639221,-93.1753472639221,-93.1753472639221,NaN]","[44.9927726984740,44.9927726984740,44.9927666984740,44.9927666984740,44.9927726984740,NaN]",102,-93.17545154,44.99281867,-93.17537654,44.99281267
88,"[-93.1753458652031,44.9927593170159;-93.1752708652031,44.9927653170159]","[-93.1753458652031,-93.1752708652031,-93.1752708652031,-93.1753458652031,-93.1753458652031,NaN]","[44.9927653170159,44.9927653170159,44.9927593170159,44.9927593170159,44.9927653170159,NaN]",103,-93.17545154,44.99281267,-93.17537654,44.99280667
89,"[-93.1753463702534,44.9927529832470;-93.1752713702534,44.9927589832470]","[-93.1753463702534,-93.1752713702534,-93.1752713702534,-93.1753463702534,-93.1753463702534,NaN]","[44.9927589832470,44.9927589832470,44.9927529832470,44.9927529832470,44.9927589832470,NaN]",104,-93.17545154,44.99280667,-93.17537654,44.99280067
90,"[-93.1753477700606,44.9927467567857;-93.1752727700606,44.9927527567857]","[-93.1753477700606,-93.1752727700606,-93.1752727700606,-93.1753477700606,-93.1753477700606,NaN]","[44.9927527567857,44.9927527567857,44.9927467567857,44.9927467567857,44.9927527567857,NaN]",105,-93.17545154,44.99280067,-93.17537654,44.99279467
91,"[-93.1753476381092,44.9927404311450;-93.1752726381092,44.9927464311450]","[-93.1753476381092,-93.1752726381092,-93.1752726381092,-93.1753476381092,-93.1753476381092,NaN]","[44.9927464311450,44.9927464311450,44.9927404311450,44.9927404311450,44.9927464311450,NaN]",106,-93.17545154,44.99279467,-93.17537654,44.99278867
92,"[-93.1753459012084,44.9927342033051;-93.1752709012084,44.9927402033051]","[-93.1753459012084,-93.1752709012084,-93.1752709012084,-93.1753459012084,-93.1753459012084,NaN]","[44.9927402033051,44.9927402033051,44.9927342033051,44.9927342033051,44.9927402033051,NaN]",107,-93.17545154,44.99278867,-93.17537654,44.99278267
93,"[-93.1753496288001,44.9927278508206;-93.1752746288001,44.9927338508206]","[-93.1753496288001,-93.1752746288001,-93.1752746288001,-93.1753496288001,-93.1753496288001,NaN]","[44.9927338508206,44.9927338508206,44.9927278508206,44.9927278508206,44.9927338508206,NaN]",108,-93.17545154,44.99278267,-93.17537654,44.99277667
94,"[-93.1753478715991,44.9927190276880;-93.1752728715991,44.9927250276880]","[-93.1753478715991,-93.1752728715991,-93.1752728715991,-93.1753478715991,-93.1753478715991,NaN]","[44.9927250276880,44.9927250276880,44.9927190276880,44.9927190276880,44.9927250276880,NaN]",109,-93.17545154,44.99277667,-93.17537654,44.99277067
95,"[-93.1753475367505,44.9927118502385;-93.1752725367505,44.9927178502385]","[-93.1753475367505,-93.1752725367505,-93.1752725367505,-93.1753475367505,-93.1753475367505,NaN]","[44.9927178502385,44.9927178502385,44.9927118502385,44.9927118502385,44.9927178502385,NaN]",110,-93.17545154,44.99277067,-93.17537654,44.99276467
96,"[-93.1753463461247,44.9927056561597;-93.1752713461247,44.9927116561597]","[-93.1753463461247,-93.1752713461247,-93.1752713461247,-93.1753463461247,-93.1753463461247,NaN]","[44.9927116561597,44.9927116561597,44.9927056561597,44.9927056561597,44.9927116561597,NaN]",111,-93.17545154,44.99276467,-93.17537654,44.99275867
97,"[-93.1752800092856,44.9930212462114;-93.1752050092856,44.9930272462114]","[-93.1752800092856,-93.1752050092856,-93.1752050092856,-93.1752800092856,-93.1752800092856,NaN]","[44.9930272462114,44.9930272462114,44.9930212462114,44.9930212462114,44.9930272462114,NaN]",127,-93.17537654,44.99304667,-93.17530154,44.99304067
98,"[-93.1752785192324,44.9930145513138;-93.1752035192324,44.9930205513138]","[-93.1752785192324,-93.1752035192324,-93.1752035192324,-93.1752785192324,-93.1752785192324,NaN]","[44.9930205513138,44.9930205513138,44.9930145513138,44.9930145513138,44.9930205513138,NaN]",128,-93.17537654,44.99304067,-93.17530154,44.99303467
99,"[-93.1752775041828,44.9930084034118;-93.1752025041828,44.9930144034118]","[-93.1752775041828,-93.1752025041828,-93.1752025041828,-93.1752775041828,-93.1752775041828,NaN]","[44.9930144034118,44.9930144034118,44.9930084034118,44.9930084034118,44.9930144034118,NaN]",129,-93.17537654,44.99303467,-93.17530154,44.99302867
100,"[-93.1752761736179,44.9930018654260;-93.1752011736179,44.9930078654260]","[-93.1752761736179,-93.1752011736179,-93.1752011736179,-93.1752761736179,-93.1752761736179,NaN]","[44.9930078654260,44.9930078654260,44.9930018654260,44.9930018654260,44.9930078654260,NaN]",130,-93.17537654,44.99302867,-93.17530154,44.99302267
101,"[-93.1752765589682,44.9929955153475;-93.1752015589682,44.9930015153475]","[-93.1752765589682,-93.1752015589682,-93.1752015589682,-93.1752765589682,-93.1752765589682,NaN]","[44.9930015153475,44.9930015153475,44.9929955153475,44.9929955153475,44.9930015153475,NaN]",131,-93.17537654,44.99302267,-93.17530154,44.99301667
102,"[-93.1752777280278,44.9929891075417;-93.1752027280278,44.9929951075417]","[-93.1752777280278,-93.1752027280278,-93.1752027280278,-93.1752777280278,-93.1752777280278,NaN]","[44.9929951075417,44.9929951075417,44.9929891075417,44.9929891075417,44.9929951075417,NaN]",132,-93.17537654,44.99301667,-93.17530154,44.99301067
103,"[-93.1752756254942,44.9929828393296;-93.1752006254942,44.9929888393296]","[-93.1752756254942,-93.1752006254942,-93.1752006254942,-93.1752756254942,-93.1752756254942,NaN]","[44.9929888393296,44.9929888393296,44.9929828393296,44.9929828393296,44.9929888393296,NaN]",133,-93.17537654,44.99301067,-93.17530154,44.99300467
104,"[-93.1752755036624,44.9929761356673;-93.1752005036624,44.9929821356673]","[-93.1752755036624,-93.1752005036624,-93.1752005036624,-93.1752755036624,-93.1752755036624,NaN]","[44.9929821356673,44.9929821356673,44.9929761356673,44.9929761356673,44.9929821356673,NaN]",134,-93.17537654,44.99300467,-93.17530154,44.99299867
105,"[-93.1752798755298,44.9929691753954;-93.1752048755298,44.9929751753954]","[-93.1752798755298,-93.1752048755298,-93.1752048755298,-93.1752798755298,-93.1752798755298,NaN]","[44.9929751753954,44.9929751753954,44.9929691753954,44.9929691753954,44.9929751753954,NaN]",135,-93.17537654,44.99299867,-93.17530154,44.99299267
106,"[-93.1752805010191,44.9929626345842;-93.1752055010191,44.9929686345842]","[-93.1752805010191,-93.1752055010191,-93.1752055010191,-93.1752805010191,-93.1752805010191,NaN]","[44.9929686345842,44.9929686345842,44.9929626345842,44.9929626345842,44.9929686345842,NaN]",136,-93.17537654,44.99299267,-93.17530154,44.99298667
107,"[-93.1752778338157,44.9929558862936;-93.1752028338157,44.9929618862936]","[-93.1752778338157,-93.1752028338157,-93.1752028338157,-93.1752778338157,-93.1752778338157,NaN]","[44.9929618862936,44.9929618862936,44.9929558862936,44.9929558862936,44.9929618862936,NaN]",137,-93.17537654,44.99298667,-93.17530154,44.99298067
108,"[-93.1752760515351,44.9929486082024;-93.1752010515351,44.9929546082024]","[-93.1752760515351,-93.1752010515351,-93.1752010515351,-93.1752760515351,-93.1752760515351,NaN]","[44.9929546082024,44.9929546082024,44.9929486082024,44.9929486082024,44.9929546082024,NaN]",138,-93.17537654,44.99298067,-93.17530154,44.99297467
109,"[-93.1752772439297,44.9929408717936;-93.1752022439298,44.9929468717936]","[-93.1752772439297,-93.1752022439298,-93.1752022439298,-93.1752772439297,-93.1752772439297,NaN]","[44.9929468717936,44.9929468717936,44.9929408717936,44.9929408717936,44.9929468717936,NaN]",139,-93.17537654,44.99297467,-93.17530154,44.99296867
110,"[-93.1752753784884,44.9929339392447;-93.1752003784884,44.9929399392447]","[-93.1752753784884,-93.1752003784884,-93.1752003784884,-93.1752753784884,-93.1752753784884,NaN]","[44.9929399392447,44.9929399392447,44.9929339392447,44.9929339392447,44.9929399392447,NaN]",140,-93.17537654,44.99296867,-93.17530154,44.99296267
111,"[-93.1752754932113,44.9929275221358;-93.1752004932113,44.9929335221358]","[-93.1752754932113,-93.1752004932113,-93.1752004932113,-93.1752754932113,-93.1752754932113,NaN]","[44.9929335221358,44.9929335221358,44.9929275221358,44.9929275221358,44.9929335221358,NaN]",141,-93.17537654,44.99296267,-93.17530154,44.99295667
112,"[-93.1752780300780,44.9929210133401;-93.1752030300780,44.9929270133401]","[-93.1752780300780,-93.1752030300780,-93.1752030300780,-93.1752780300780,-93.1752780300780,NaN]","[44.9929270133401,44.9929270133401,44.9929210133401,44.9929210133401,44.9929270133401,NaN]",142,-93.17537654,44.99295667,-93.17530154,44.99295067
113,"[-93.1752772609040,44.9929141397035;-93.1752022609040,44.9929201397035]","[-93.1752772609040,-93.1752022609040,-93.1752022609040,-93.1752772609040,-93.1752772609040,NaN]","[44.9929201397035,44.9929201397035,44.9929141397035,44.9929141397035,44.9929201397035,NaN]",143,-93.17537654,44.99295067,-93.17530154,44.99294467
114,"[-93.1752771723133,44.9929077612150;-93.1752021723134,44.9929137612150]","[-93.1752771723133,-93.1752021723134,-93.1752021723134,-93.1752771723133,-93.1752771723133,NaN]","[44.9929137612150,44.9929137612150,44.9929077612150,44.9929077612150,44.9929137612150,NaN]",144,-93.17537654,44.99294467,-93.17530154,44.99293867
115,"[-93.1752768077983,44.9929013404420;-93.1752018077983,44.9929073404420]","[-93.1752768077983,-93.1752018077983,-93.1752018077983,-93.1752768077983,-93.1752768077983,NaN]","[44.9929073404420,44.9929073404420,44.9929013404420,44.9929013404420,44.9929073404420,NaN]",145,-93.17537654,44.99293867,-93.17530154,44.99293267
116,"[-93.1752785371887,44.9928948653492;-93.1752035371887,44.9929008653492]","[-93.1752785371887,-93.1752035371887,-93.1752035371887,-93.1752785371887,-93.1752785371887,NaN]","[44.9929008653492,44.9929008653492,44.9928948653492,44.9928948653492,44.9929008653492,NaN]",146,-93.17537654,44.99293267,-93.17530154,44.99292667
117,"[-93.1752769069127,44.9928871308523;-93.1752019069127,44.9928931308523]","[-93.1752769069127,-93.1752019069127,-93.1752019069127,-93.1752769069127,-93.1752769069127,NaN]","[44.9928931308523,44.9928931308523,44.9928871308523,44.9928871308523,44.9928931308523,NaN]",147,-93.17537654,44.99292667,-93.17530154,44.99292067
118,"[-93.1752761237428,44.9928809060679;-93.1752011237428,44.9928869060679]","[-93.1752761237428,-93.1752011237428,-93.1752011237428,-93.1752761237428,-93.1752761237428,NaN]","[44.9928869060679,44.9928869060679,44.9928809060679,44.9928809060679,44.9928869060679,NaN]",148,-93.17537654,44.99292067,-93.17530154,44.99291467
119,"[-93.1752757995756,44.9928746854896;-93.1752007995757,44.9928806854896]","[-93.1752757995756,-93.1752007995757,-93.1752007995757,-93.1752757995756,-93.1752757995756,NaN]","[44.9928806854896,44.9928806854896,44.9928746854896,44.9928746854896,44.9928806854896,NaN]",149,-93.17537654,44.99291467,-93.17530154,44.99290867
120,"[-93.1752767947166,44.9928679896653;-93.1752017947166,44.9928739896653]","[-93.1752767947166,-93.1752017947166,-93.1752017947166,-93.1752767947166,-93.1752767947166,NaN]","[44.9928739896653,44.9928739896653,44.9928679896653,44.9928679896653,44.9928739896653,NaN]",150,-93.17537654,44.99290867,-93.17530154,44.99290267
121,"[-93.1752775224483,44.9928612833755;-93.1752025224483,44.9928672833755]","[-93.1752775224483,-93.1752025224483,-93.1752025224483,-93.1752775224483,-93.1752775224483,NaN]","[44.9928672833755,44.9928672833755,44.9928612833755,44.9928612833755,44.9928672833755,NaN]",151,-93.17537654,44.99290267,-93.17530154,44.99289667
122,"[-93.1752763540395,44.9928549689799;-93.1752013540395,44.9928609689799]","[-93.1752763540395,-93.1752013540395,-93.1752013540395,-93.1752763540395,-93.1752763540395,NaN]","[44.9928609689799,44.9928609689799,44.9928549689799,44.9928549689799,44.9928609689799,NaN]",152,-93.17537654,44.99289667,-93.17530154,44.99289067
123,"[-93.1752744532091,44.9928475807839;-93.1751994532091,44.9928535807839]","[-93.1752744532091,-93.1751994532091,-93.1751994532091,-93.1752744532091,-93.1752744532091,NaN]","[44.9928535807839,44.9928535807839,44.9928475807839,44.9928475807839,44.9928535807839,NaN]",153,-93.17537654,44.99289067,-93.17530154,44.99288467
124,"[-93.1752745029606,44.9928412501971;-93.1751995029606,44.9928472501971]","[-93.1752745029606,-93.1751995029606,-93.1751995029606,-93.1752745029606,-93.1752745029606,NaN]","[44.9928472501971,44.9928472501971,44.9928412501971,44.9928412501971,44.9928472501971,NaN]",154,-93.17537654,44.99288467,-93.17530154,44.99287867
125,"[-93.1752773235337,44.9928338592605;-93.1752023235337,44.9928398592605]","[-93.1752773235337,-93.1752023235337,-93.1752023235337,-93.1752773235337,-93.1752773235337,NaN]","[44.9928398592605,44.9928398592605,44.9928338592605,44.9928338592605,44.9928398592605,NaN]",155,-93.17537654,44.99287867,-93.17530154,44.99287267
126,"[-93.1752758020383,44.9928277358178;-93.1752008020383,44.9928337358178]","[-93.1752758020383,-93.1752008020383,-93.1752008020383,-93.1752758020383,-93.1752758020383,NaN]","[44.9928337358178,44.9928337358178,44.9928277358178,44.9928277358178,44.9928337358178,NaN]",156,-93.17537654,44.99287267,-93.17530154,44.99286667
127,"[-93.1752768120878,44.9928206286478;-93.1752018120878,44.9928266286478]","[-93.1752768120878,-93.1752018120878,-93.1752018120878,-93.1752768120878,-93.1752768120878,NaN]","[44.9928266286478,44.9928266286478,44.9928206286478,44.9928206286478,44.9928266286478,NaN]",157,-93.17537654,44.99286667,-93.17530154,44.99286067
128,"[-93.1752751763345,44.9928145219414;-93.1752001763345,44.9928205219414]","[-93.1752751763345,-93.1752001763345,-93.1752001763345,-93.1752751763345,-93.1752751763345,NaN]","[44.9928205219414,44.9928205219414,44.9928145219414,44.9928145219414,44.9928205219414,NaN]",158,-93.17537654,44.99286067,-93.17530154,44.99285467
129,"[-93.1752752489291,44.9928083568813;-93.1752002489291,44.9928143568813]","[-93.1752752489291,-93.1752002489291,-93.1752002489291,-93.1752752489291,-93.1752752489291,NaN]","[44.9928143568813,44.9928143568813,44.9928083568813,44.9928083568813,44.9928143568813,NaN]",159,-93.17537654,44.99285467,-93.17530154,44.99284867
130,"[-93.1752756775916,44.9928010463478;-93.1752006775916,44.9928070463478]","[-93.1752756775916,-93.1752006775916,-93.1752006775916,-93.1752756775916,-93.1752756775916,NaN]","[44.9928070463478,44.9928070463478,44.9928010463478,44.9928010463478,44.9928070463478,NaN]",160,-93.17537654,44.99284867,-93.17530154,44.99284267
131,"[-93.1752733792747,44.9927946524396;-93.1751983792747,44.9928006524396]","[-93.1752733792747,-93.1751983792747,-93.1751983792747,-93.1752733792747,-93.1752733792747,NaN]","[44.9928006524396,44.9928006524396,44.9927946524396,44.9927946524396,44.9928006524396,NaN]",161,-93.17537654,44.99284267,-93.17530154,44.99283667
132,"[-93.1752749708522,44.9927865398279;-93.1751999708522,44.9927925398279]","[-93.1752749708522,-93.1751999708522,-93.1751999708522,-93.1752749708522,-93.1752749708522,NaN]","[44.9927925398279,44.9927925398279,44.9927865398279,44.9927865398279,44.9927925398279,NaN]",162,-93.17537654,44.99283667,-93.17530154,44.99283067
133,"[-93.1752748897276,44.9927802368025;-93.1751998897276,44.9927862368025]","[-93.1752748897276,-93.1751998897276,-93.1751998897276,-93.1752748897276,-93.1752748897276,NaN]","[44.9927862368025,44.9927862368025,44.9927802368025,44.9927802368025,44.9927862368025,NaN]",163,-93.17537654,44.99283067,-93.17530154,44.99282467
134,"[-93.1752770972833,44.9927731543416;-93.1752020972833,44.9927791543416]","[-93.1752770972833,-93.1752020972833,-93.1752020972833,-93.1752770972833,-93.1752770972833,NaN]","[44.9927791543416,44.9927791543416,44.9927731543416,44.9927731543416,44.9927791543416,NaN]",164,-93.17537654,44.99282467,-93.17530154,44.99281867
135,"[-93.1752751480563,44.9927666240739;-93.1752001480564,44.9927726240739]","[-93.1752751480563,-93.1752001480564,-93.1752001480564,-93.1752751480563,-93.1752751480563,NaN]","[44.9927726240739,44.9927726240739,44.9927666240739,44.9927666240739,44.9927726240739,NaN]",165,-93.17537654,44.99281867,-93.17530154,44.99281267
136,"[-93.1752745408744,44.9927603502510;-93.1751995408744,44.9927663502510]","[-93.1752745408744,-93.1751995408744,-93.1751995408744,-93.1752745408744,-93.1752745408744,NaN]","[44.9927663502510,44.9927663502510,44.9927603502510,44.9927603502510,44.9927663502510,NaN]",166,-93.17537654,44.99281267,-93.17530154,44.99280667
137,"[-93.1752738996990,44.9927540234583;-93.1751988996990,44.9927600234583]","[-93.1752738996990,-93.1751988996990,-93.1751988996990,-93.1752738996990,-93.1752738996990,NaN]","[44.9927600234583,44.9927600234583,44.9927540234583,44.9927540234583,44.9927600234583,NaN]",167,-93.17537654,44.99280667,-93.17530154,44.99280067
138,"[-93.1752739047360,44.9927476405838;-93.1751989047360,44.9927536405838]","[-93.1752739047360,-93.1751989047360,-93.1751989047360,-93.1752739047360,-93.1752739047360,NaN]","[44.9927536405838,44.9927536405838,44.9927476405838,44.9927476405838,44.9927536405838,NaN]",168,-93.17537654,44.99280067,-93.17530154,44.99279467
139,"[-93.1752725241696,44.9927409350255;-93.1751975241696,44.9927469350255]","[-93.1752725241696,-93.1751975241696,-93.1751975241696,-93.1752725241696,-93.1752725241696,NaN]","[44.9927469350255,44.9927469350255,44.9927409350255,44.9927409350255,44.9927469350255,NaN]",169,-93.17537654,44.99279467,-93.17530154,44.99278867
140,"[-93.1752718251955,44.9927325680612;-93.1751968251955,44.9927385680612]","[-93.1752718251955,-93.1751968251955,-93.1751968251955,-93.1752718251955,-93.1752718251955,NaN]","[44.9927385680612,44.9927385680612,44.9927325680612,44.9927325680612,44.9927385680612,NaN]",170,-93.17537654,44.99278867,-93.17530154,44.99278267
