Fields,BoundingBox,X,Y,left,top,right,bottom,id
566,"[-93.1736948867123,44.9927767640453;-93.1736168867123,44.9927837640453]","[-93.1736948867123,-93.1736168867123,-93.1736168867123,-93.1736948867123,-93.1736948867123,NaN]","[44.9927837640453,44.9927837640453,44.9927767640453,44.9927767640453,44.9927837640453,NaN]",698,-93.17374594,44.99280636,-93.17366794,44.99279936
567,"[-93.1736944324589,44.9927702182987;-93.1736164324589,44.9927772182987]","[-93.1736944324589,-93.1736164324589,-93.1736164324589,-93.1736944324589,-93.1736944324589,NaN]","[44.9927772182987,44.9927772182987,44.9927702182987,44.9927702182987,44.9927772182987,NaN]",699,-93.17374594,44.99279936,-93.17366794,44.99279236
568,"[-93.1736939782056,44.9927637861154;-93.1736159782056,44.9927707861154]","[-93.1736939782056,-93.1736159782056,-93.1736159782056,-93.1736939782056,-93.1736939782056,NaN]","[44.9927707861154,44.9927707861154,44.9927637861154,44.9927637861154,44.9927707861154,NaN]",700,-93.17374594,44.99279236,-93.17366794,44.99278536
569,"[-93.1736972715426,44.9927565589887;-93.1736192715426,44.9927635589887]","[-93.1736972715426,-93.1736192715426,-93.1736192715426,-93.1736972715426,-93.1736972715426,NaN]","[44.9927635589887,44.9927635589887,44.9927565589887,44.9927565589887,44.9927635589887,NaN]",701,-93.17374594,44.99278536,-93.17366794,44.99277836
570,"[-93.1736971579793,44.9927496725521;-93.1736191579793,44.9927566725521]","[-93.1736971579793,-93.1736191579793,-93.1736191579793,-93.1736971579793,-93.1736971579793,NaN]","[44.9927566725521,44.9927566725521,44.9927496725521,44.9927496725521,44.9927566725521,NaN]",702,-93.17374594,44.99277836,-93.17366794,44.99277136
571,"[-93.1736960223458,44.9927428996788;-93.1736180223458,44.9927498996788]","[-93.1736960223458,-93.1736180223458,-93.1736180223458,-93.1736960223458,-93.1736960223458,NaN]","[44.9927498996788,44.9927498996788,44.9927428996788,44.9927428996788,44.9927498996788,NaN]",703,-93.17374594,44.99277136,-93.17366794,44.99276436
572,"[-93.1736957952191,44.9927357861154;-93.1736177952191,44.9927427861154]","[-93.1736957952191,-93.1736177952191,-93.1736177952191,-93.1736957952191,-93.1736957952191,NaN]","[44.9927427861154,44.9927427861154,44.9927357861154,44.9927357861154,44.9927427861154,NaN]",704,-93.17374594,44.99276436,-93.17366794,44.99275736
573,"[-93.1736961359091,44.9927288996788;-93.1736181359091,44.9927358996788]","[-93.1736961359091,-93.1736181359091,-93.1736181359091,-93.1736961359091,-93.1736961359091,NaN]","[44.9927358996788,44.9927358996788,44.9927288996788,44.9927288996788,44.9927358996788,NaN]",705,-93.17374594,44.99275736,-93.17366794,44.99275036
574,"[-93.1736993156828,44.9927217861154;-93.1736213156828,44.9927287861154]","[-93.1736993156828,-93.1736213156828,-93.1736213156828,-93.1736993156828,-93.1736993156828,NaN]","[44.9927287861154,44.9927287861154,44.9927217861154,44.9927217861154,44.9927287861154,NaN]",706,-93.17374594,44.99275036,-93.17366794,44.99274336
575,"[-93.1736978393593,44.9927146725521;-93.1736198393593,44.9927216725521]","[-93.1736978393593,-93.1736198393593,-93.1736198393593,-93.1736978393593,-93.1736978393593,NaN]","[44.9927216725521,44.9927216725521,44.9927146725521,44.9927146725521,44.9927216725521,NaN]",707,-93.17374594,44.99274336,-93.17366794,44.99273636
576,"[-93.1736974986693,44.9927076725521;-93.1736194986693,44.9927146725521]","[-93.1736974986693,-93.1736194986693,-93.1736194986693,-93.1736974986693,-93.1736974986693,NaN]","[44.9927146725521,44.9927146725521,44.9927076725521,44.9927076725521,44.9927146725521,NaN]",708,-93.17374594,44.99273636,-93.17366794,44.99272936
577,"[-93.1736216563729,44.9930338334684;-93.1735436563729,44.9930408334684]","[-93.1736216563729,-93.1735436563729,-93.1735436563729,-93.1736216563729,-93.1736216563729,NaN]","[44.9930408334684,44.9930408334684,44.9930338334684,44.9930338334684,44.9930408334684,NaN]",721,-93.17366794,44.99306536,-93.17358994,44.99305836
578,"[-93.1736224513163,44.9930267199051;-93.1735444513163,44.9930337199051]","[-93.1736224513163,-93.1735444513163,-93.1735444513163,-93.1736224513163,-93.1736224513163,NaN]","[44.9930337199051,44.9930337199051,44.9930267199051,44.9930267199051,44.9930337199051,NaN]",722,-93.17366794,44.99305836,-93.17358994,44.99305136
579,"[-93.1736232462597,44.9930198334684;-93.1735452462597,44.9930268334684]","[-93.1736232462597,-93.1735452462597,-93.1735452462597,-93.1736232462597,-93.1736232462597,NaN]","[44.9930268334684,44.9930268334684,44.9930198334684,44.9930198334684,44.9930268334684,NaN]",723,-93.17366794,44.99305136,-93.17358994,44.99304436
580,"[-93.1736223377530,44.9930130605951;-93.1735443377529,44.9930200605951]","[-93.1736223377530,-93.1735443377529,-93.1735443377529,-93.1736223377530,-93.1736223377530,NaN]","[44.9930200605951,44.9930200605951,44.9930130605951,44.9930130605951,44.9930200605951,NaN]",724,-93.17366794,44.99304436,-93.17358994,44.99303736
581,"[-93.1736218834996,44.9930058334684;-93.1735438834996,44.9930128334684]","[-93.1736218834996,-93.1735438834996,-93.1735438834996,-93.1736218834996,-93.1736218834996,NaN]","[44.9930128334684,44.9930128334684,44.9930058334684,44.9930058334684,44.9930128334684,NaN]",725,-93.17366794,44.99303736,-93.17358994,44.99303036
582,"[-93.1736215428095,44.9929992877218;-93.1735435428095,44.9930062877218]","[-93.1736215428095,-93.1735435428095,-93.1735435428095,-93.1736215428095,-93.1736215428095,NaN]","[44.9930062877218,44.9930062877218,44.9929992877218,44.9929992877218,44.9930062877218,NaN]",726,-93.17366794,44.99303036,-93.17358994,44.99302336
583,"[-93.1736184765992,44.9929925148485;-93.1735404765992,44.9929995148485]","[-93.1736184765992,-93.1735404765992,-93.1735404765992,-93.1736184765992,-93.1736184765992,NaN]","[44.9929995148485,44.9929995148485,44.9929925148485,44.9929925148485,44.9929995148485,NaN]",727,-93.17366794,44.99302336,-93.17358994,44.99301636
584,"[-93.1736173409657,44.9929856284118;-93.1735393409657,44.9929926284118]","[-93.1736173409657,-93.1735393409657,-93.1735393409657,-93.1736173409657,-93.1736173409657,NaN]","[44.9929926284118,44.9929926284118,44.9929856284118,44.9929856284118,44.9929926284118,NaN]",728,-93.17366794,44.99301636,-93.17358994,44.99300936
585,"[-93.1736197257960,44.9929782877218;-93.1735417257960,44.9929852877218]","[-93.1736197257960,-93.1735417257960,-93.1735417257960,-93.1736197257960,-93.1736197257960,NaN]","[44.9929852877218,44.9929852877218,44.9929782877218,44.9929782877218,44.9929852877218,NaN]",729,-93.17366794,44.99300936,-93.17358994,44.99300236
586,"[-93.1736237005131,44.9929711741585;-93.1735457005131,44.9929781741585]","[-93.1736237005131,-93.1735457005131,-93.1735457005131,-93.1736237005131,-93.1736237005131,NaN]","[44.9929781741585,44.9929781741585,44.9929711741585,44.9929711741585,44.9929781741585,NaN]",730,-93.17366794,44.99300236,-93.17358994,44.99299536
587,"[-93.1736185901625,44.9929642877218;-93.1735405901625,44.9929712877218]","[-93.1736185901625,-93.1735405901625,-93.1735405901625,-93.1736185901625,-93.1736185901625,NaN]","[44.9929712877218,44.9929712877218,44.9929642877218,44.9929642877218,44.9929712877218,NaN]",731,-93.17366794,44.99299536,-93.17358994,44.99298836
588,"[-93.1736177952191,44.9929569470318;-93.1735397952191,44.9929639470318]","[-93.1736177952191,-93.1735397952191,-93.1735397952191,-93.1736177952191,-93.1736177952191,NaN]","[44.9929639470318,44.9929639470318,44.9929569470318,44.9929569470318,44.9929639470318,NaN]",732,-93.17366794,44.99298836,-93.17358994,44.99298136
589,"[-93.1736217699362,44.9929500605951;-93.1735437699362,44.9929570605951]","[-93.1736217699362,-93.1735437699362,-93.1735437699362,-93.1736217699362,-93.1736217699362,NaN]","[44.9929570605951,44.9929570605951,44.9929500605951,44.9929500605951,44.9929570605951,NaN]",733,-93.17366794,44.99298136,-93.17358994,44.99297436
590,"[-93.1736227920063,44.9929429470318;-93.1735447920063,44.9929499470318]","[-93.1736227920063,-93.1735447920063,-93.1735447920063,-93.1736227920063,-93.1736227920063,NaN]","[44.9929499470318,44.9929499470318,44.9929429470318,44.9929429470318,44.9929499470318,NaN]",734,-93.17366794,44.99297436,-93.17358994,44.99296736
591,"[-93.1736190444159,44.9929362877218;-93.1735410444159,44.9929432877218]","[-93.1736190444159,-93.1735410444159,-93.1735410444159,-93.1736190444159,-93.1736190444159,NaN]","[44.9929432877218,44.9929432877218,44.9929362877218,44.9929362877218,44.9929432877218,NaN]",735,-93.17366794,44.99296736,-93.17358994,44.99296036
592,"[-93.1736182494725,44.9929295148485;-93.1735402494725,44.9929365148485]","[-93.1736182494725,-93.1735402494725,-93.1735402494725,-93.1736182494725,-93.1736182494725,NaN]","[44.9929365148485,44.9929365148485,44.9929295148485,44.9929295148485,44.9929365148485,NaN]",736,-93.17366794,44.99296036,-93.17358994,44.99295336
593,"[-93.1736191579793,44.9929225148485;-93.1735411579792,44.9929295148485]","[-93.1736191579793,-93.1735411579792,-93.1735411579792,-93.1736191579793,-93.1736191579793,NaN]","[44.9929295148485,44.9929295148485,44.9929225148485,44.9929225148485,44.9929295148485,NaN]",737,-93.17366794,44.99295336,-93.17358994,44.99294636
594,"[-93.1736192715426,44.9929159691019;-93.1735412715426,44.9929229691019]","[-93.1736192715426,-93.1735412715426,-93.1735412715426,-93.1736192715426,-93.1736192715426,NaN]","[44.9929229691019,44.9929229691019,44.9929159691019,44.9929159691019,44.9929229691019,NaN]",738,-93.17366794,44.99294636,-93.17358994,44.99293936
595,"[-93.1736163188956,44.9929091962286;-93.1735383188956,44.9929161962286]","[-93.1736163188956,-93.1735383188956,-93.1735383188956,-93.1736163188956,-93.1736163188956,NaN]","[44.9929161962286,44.9929161962286,44.9929091962286,44.9929091962286,44.9929161962286,NaN]",739,-93.17366794,44.99293936,-93.17358994,44.99293236
596,"[-93.1736152968255,44.9929024233553;-93.1735372968255,44.9929094233553]","[-93.1736152968255,-93.1735372968255,-93.1735372968255,-93.1736152968255,-93.1736152968255,NaN]","[44.9929094233553,44.9929094233553,44.9929024233553,44.9929024233553,44.9929094233553,NaN]",740,-93.17366794,44.99293236,-93.17358994,44.99292536
597,"[-93.1736191579793,44.9928953097919;-93.1735411579792,44.9929023097919]","[-93.1736191579793,-93.1735411579792,-93.1735411579792,-93.1736191579793,-93.1736191579793,NaN]","[44.9929023097919,44.9929023097919,44.9928953097919,44.9928953097919,44.9929023097919,NaN]",741,-93.17366794,44.99292536,-93.17358994,44.99291836
598,"[-93.1736208614294,44.9928881962286;-93.1735428614294,44.9928951962286]","[-93.1736208614294,-93.1735428614294,-93.1735428614294,-93.1736208614294,-93.1736208614294,NaN]","[44.9928951962286,44.9928951962286,44.9928881962286,44.9928881962286,44.9928951962286,NaN]",742,-93.17366794,44.99291836,-93.17358994,44.99291136
599,"[-93.1736187037259,44.9928809691019;-93.1735407037259,44.9928879691019]","[-93.1736187037259,-93.1735407037259,-93.1735407037259,-93.1736187037259,-93.1736187037259,NaN]","[44.9928879691019,44.9928879691019,44.9928809691019,44.9928809691019,44.9928879691019,NaN]",743,-93.17366794,44.99291136,-93.17358994,44.99290436
600,"[-93.1736171138390,44.9928743097919;-93.1735391138390,44.9928813097919]","[-93.1736171138390,-93.1735391138390,-93.1735391138390,-93.1736171138390,-93.1736171138390,NaN]","[44.9928813097919,44.9928813097919,44.9928743097919,44.9928743097919,44.9928813097919,NaN]",744,-93.17366794,44.99290436,-93.17358994,44.99289736
601,"[-93.1736190444159,44.9928669691019;-93.1735410444159,44.9928739691019]","[-93.1736190444159,-93.1735410444159,-93.1735410444159,-93.1736190444159,-93.1736190444159,NaN]","[44.9928739691019,44.9928739691019,44.9928669691019,44.9928669691019,44.9928739691019,NaN]",745,-93.17366794,44.99289736,-93.17358994,44.99289036
602,"[-93.1736187037259,44.9928597419752;-93.1735407037259,44.9928667419752]","[-93.1736187037259,-93.1735407037259,-93.1735407037259,-93.1736187037259,-93.1736187037259,NaN]","[44.9928667419752,44.9928667419752,44.9928597419752,44.9928597419752,44.9928667419752,NaN]",746,-93.17366794,44.99289036,-93.17358994,44.99288336
603,"[-93.1736187037259,44.9928529691019;-93.1735407037259,44.9928599691019]","[-93.1736187037259,-93.1735407037259,-93.1735407037259,-93.1736187037259,-93.1736187037259,NaN]","[44.9928599691019,44.9928599691019,44.9928529691019,44.9928529691019,44.9928599691019,NaN]",747,-93.17366794,44.99288336,-93.17358994,44.99287636
604,"[-93.1736175680924,44.9928459691019;-93.1735395680924,44.9928529691019]","[-93.1736175680924,-93.1735395680924,-93.1735395680924,-93.1736175680924,-93.1736175680924,NaN]","[44.9928529691019,44.9928529691019,44.9928459691019,44.9928459691019,44.9928529691019,NaN]",748,-93.17366794,44.99287636,-93.17358994,44.99286936
605,"[-93.1736180223458,44.9928391962286;-93.1735400223458,44.9928461962286]","[-93.1736180223458,-93.1735400223458,-93.1735400223458,-93.1736180223458,-93.1736180223458,NaN]","[44.9928461962286,44.9928461962286,44.9928391962286,44.9928391962286,44.9928461962286,NaN]",749,-93.17366794,44.99286936,-93.17358994,44.99286236
606,"[-93.1736180223458,44.9928320826652;-93.1735400223458,44.9928390826652]","[-93.1736180223458,-93.1735400223458,-93.1735400223458,-93.1736180223458,-93.1736180223458,NaN]","[44.9928390826652,44.9928390826652,44.9928320826652,44.9928320826652,44.9928390826652,NaN]",750,-93.17366794,44.99286236,-93.17358994,44.99285536
607,"[-93.1736167731490,44.9928254233553;-93.1735387731490,44.9928324233552]","[-93.1736167731490,-93.1735387731490,-93.1735387731490,-93.1736167731490,-93.1736167731490,NaN]","[44.9928324233552,44.9928324233552,44.9928254233553,44.9928254233553,44.9928324233552,NaN]",751,-93.17366794,44.99285536,-93.17358994,44.99284836
608,"[-93.1736166595856,44.9928183097919;-93.1735386595856,44.9928253097919]","[-93.1736166595856,-93.1735386595856,-93.1735386595856,-93.1736166595856,-93.1736166595856,NaN]","[44.9928253097919,44.9928253097919,44.9928183097919,44.9928183097919,44.9928253097919,NaN]",752,-93.17366794,44.99284836,-93.17358994,44.99284136
609,"[-93.1736176816557,44.9928116504819;-93.1735396816557,44.9928186504819]","[-93.1736176816557,-93.1735396816557,-93.1735396816557,-93.1736176816557,-93.1736176816557,NaN]","[44.9928186504819,44.9928186504819,44.9928116504819,44.9928116504819,44.9928186504819,NaN]",753,-93.17366794,44.99284136,-93.17358994,44.99283436
610,"[-93.1736179087825,44.9928047640453;-93.1735399087824,44.9928117640453]","[-93.1736179087825,-93.1735399087824,-93.1735399087824,-93.1736179087825,-93.1736179087825,NaN]","[44.9928117640453,44.9928117640453,44.9928047640453,44.9928047640453,44.9928117640453,NaN]",754,-93.17366794,44.99283436,-93.17358994,44.99282736
611,"[-93.1736174545291,44.9927979911720;-93.1735394545291,44.9928049911720]","[-93.1736174545291,-93.1735394545291,-93.1735394545291,-93.1736174545291,-93.1736174545291,NaN]","[44.9928049911720,44.9928049911720,44.9927979911720,44.9927979911720,44.9928049911720,NaN]",755,-93.17366794,44.99282736,-93.17358994,44.99282036
612,"[-93.1736182494725,44.9927908776086;-93.1735402494725,44.9927978776086]","[-93.1736182494725,-93.1735402494725,-93.1735402494725,-93.1736182494725,-93.1736182494725,NaN]","[44.9927978776086,44.9927978776086,44.9927908776086,44.9927908776086,44.9927978776086,NaN]",756,-93.17366794,44.99282036,-93.17358994,44.99281336
613,"[-93.1736199529227,44.9927839911720;-93.1735419529227,44.9927909911720]","[-93.1736199529227,-93.1735419529227,-93.1735419529227,-93.1736199529227,-93.1736199529227,NaN]","[44.9927909911720,44.9927909911720,44.9927839911720,44.9927839911720,44.9927909911720,NaN]",757,-93.17366794,44.99281336,-93.17358994,44.99280636
614,"[-93.1736188172892,44.9927769911720;-93.1735408172892,44.9927839911720]","[-93.1736188172892,-93.1735408172892,-93.1735408172892,-93.1736188172892,-93.1736188172892,NaN]","[44.9927839911720,44.9927839911720,44.9927769911720,44.9927769911720,44.9927839911720,NaN]",758,-93.17366794,44.99280636,-93.17358994,44.99279936
615,"[-93.1736175680924,44.9927705589887;-93.1735395680924,44.9927775589887]","[-93.1736175680924,-93.1735395680924,-93.1735395680924,-93.1736175680924,-93.1736175680924,NaN]","[44.9927775589887,44.9927775589887,44.9927705589887,44.9927705589887,44.9927775589887,NaN]",759,-93.17366794,44.99279936,-93.17358994,44.99279236
616,"[-93.1736171138390,44.9927636725521;-93.1735391138390,44.9927706725521]","[-93.1736171138390,-93.1735391138390,-93.1735391138390,-93.1736171138390,-93.1736171138390,NaN]","[44.9927706725521,44.9927706725521,44.9927636725521,44.9927636725521,44.9927706725521,NaN]",760,-93.17366794,44.99279236,-93.17358994,44.99278536
617,"[-93.1736208614294,44.9927567861154;-93.1735428614294,44.9927637861154]","[-93.1736208614294,-93.1735428614294,-93.1735428614294,-93.1736208614294,-93.1736208614294,NaN]","[44.9927637861154,44.9927637861154,44.9927567861154,44.9927567861154,44.9927637861154,NaN]",761,-93.17366794,44.99278536,-93.17358994,44.99277836
618,"[-93.1736207478661,44.9927497861154;-93.1735427478661,44.9927567861154]","[-93.1736207478661,-93.1735427478661,-93.1735427478661,-93.1736207478661,-93.1736207478661,NaN]","[44.9927567861154,44.9927567861154,44.9927497861154,44.9927497861154,44.9927567861154,NaN]",762,-93.17366794,44.99277836,-93.17358994,44.99277136
619,"[-93.1736205207394,44.9927426725521;-93.1735425207394,44.9927496725521]","[-93.1736205207394,-93.1735425207394,-93.1735425207394,-93.1736205207394,-93.1736205207394,NaN]","[44.9927496725521,44.9927496725521,44.9927426725521,44.9927426725521,44.9927496725521,NaN]",763,-93.17366794,44.99277136,-93.17358994,44.99276436
620,"[-93.1736206343027,44.9927357861154;-93.1735426343027,44.9927427861154]","[-93.1736206343027,-93.1735426343027,-93.1735426343027,-93.1736206343027,-93.1736206343027,NaN]","[44.9927427861154,44.9927427861154,44.9927357861154,44.9927357861154,44.9927427861154,NaN]",764,-93.17366794,44.99276436,-93.17358994,44.99275736
621,"[-93.1736196122326,44.9927285589887;-93.1735416122326,44.9927355589887]","[-93.1736196122326,-93.1735416122326,-93.1735416122326,-93.1736196122326,-93.1736196122326,NaN]","[44.9927355589887,44.9927355589887,44.9927285589887,44.9927285589887,44.9927355589887,NaN]",765,-93.17366794,44.99275736,-93.17358994,44.99275036
622,"[-93.1736227920063,44.9927217861154;-93.1735447920063,44.9927287861154]","[-93.1736227920063,-93.1735447920063,-93.1735447920063,-93.1736227920063,-93.1736227920063,NaN]","[44.9927287861154,44.9927287861154,44.9927217861154,44.9927217861154,44.9927287861154,NaN]",766,-93.17366794,44.99275036,-93.17358994,44.99274336
623,"[-93.1736221106263,44.9927146725521;-93.1735441106263,44.9927216725521]","[-93.1736221106263,-93.1735441106263,-93.1735441106263,-93.1736221106263,-93.1736221106263,NaN]","[44.9927216725521,44.9927216725521,44.9927146725521,44.9927146725521,44.9927216725521,NaN]",767,-93.17366794,44.99274336,-93.17358994,44.99273636
624,"[-93.1736235869498,44.9927078996788;-93.1735455869498,44.9927148996788]","[-93.1736235869498,-93.1735455869498,-93.1735455869498,-93.1736235869498,-93.1736235869498,NaN]","[44.9927148996788,44.9927148996788,44.9927078996788,44.9927078996788,44.9927148996788,NaN]",768,-93.17366794,44.99273636,-93.17358994,44.99272936
625,"[-93.1735479717800,44.9930341741585;-93.1734699717800,44.9930411741585]","[-93.1735479717800,-93.1734699717800,-93.1734699717800,-93.1735479717800,-93.1735479717800,NaN]","[44.9930411741585,44.9930411741585,44.9930341741585,44.9930341741585,44.9930411741585,NaN]",781,-93.17358994,44.99306536,-93.17351194,44.99305836
626,"[-93.1735476310900,44.9930267199051;-93.1734696310900,44.9930337199051]","[-93.1735476310900,-93.1734696310900,-93.1734696310900,-93.1735476310900,-93.1735476310900,NaN]","[44.9930337199051,44.9930337199051,44.9930267199051,44.9930267199051,44.9930337199051,NaN]",782,-93.17358994,44.99305836,-93.17351194,44.99305136
627,"[-93.1735476310900,44.9930198334684;-93.1734696310900,44.9930268334684]","[-93.1735476310900,-93.1734696310900,-93.1734696310900,-93.1735476310900,-93.1735476310900,NaN]","[44.9930268334684,44.9930268334684,44.9930198334684,44.9930198334684,44.9930268334684,NaN]",783,-93.17358994,44.99305136,-93.17351194,44.99304436
628,"[-93.1735460412031,44.9930128334684;-93.1734680412031,44.9930198334684]","[-93.1735460412031,-93.1734680412031,-93.1734680412031,-93.1735460412031,-93.1735460412031,NaN]","[44.9930198334684,44.9930198334684,44.9930128334684,44.9930128334684,44.9930198334684,NaN]",784,-93.17358994,44.99304436,-93.17351194,44.99303736
629,"[-93.1735460412031,44.9930061741584;-93.1734680412031,44.9930131741584]","[-93.1735460412031,-93.1734680412031,-93.1734680412031,-93.1735460412031,-93.1735460412031,NaN]","[44.9930131741584,44.9930131741584,44.9930061741584,44.9930061741584,44.9930131741584,NaN]",785,-93.17358994,44.99303736,-93.17351194,44.99303036
630,"[-93.1735464954565,44.9929994012851;-93.1734684954565,44.9930064012851]","[-93.1735464954565,-93.1734684954565,-93.1734684954565,-93.1735464954565,-93.1735464954565,NaN]","[44.9930064012851,44.9930064012851,44.9929994012851,44.9929994012851,44.9930064012851,NaN]",786,-93.17358994,44.99303036,-93.17351194,44.99302336
631,"[-93.1735433156828,44.9929926284118;-93.1734653156828,44.9929996284118]","[-93.1735433156828,-93.1734653156828,-93.1734653156828,-93.1735433156828,-93.1735433156828,NaN]","[44.9929996284118,44.9929996284118,44.9929926284118,44.9929926284118,44.9929996284118,NaN]",787,-93.17358994,44.99302336,-93.17351194,44.99301636
632,"[-93.1735407037259,44.9929857419752;-93.1734627037259,44.9929927419752]","[-93.1735407037259,-93.1734627037259,-93.1734627037259,-93.1735407037259,-93.1735407037259,NaN]","[44.9929927419752,44.9929927419752,44.9929857419752,44.9929857419752,44.9929927419752,NaN]",788,-93.17358994,44.99301636,-93.17351194,44.99300936
633,"[-93.1735439970629,44.9929785148485;-93.1734659970629,44.9929855148485]","[-93.1735439970629,-93.1734659970629,-93.1734659970629,-93.1735439970629,-93.1735439970629,NaN]","[44.9929855148485,44.9929855148485,44.9929785148485,44.9929785148485,44.9929855148485,NaN]",789,-93.17358994,44.99300936,-93.17351194,44.99300236
634,"[-93.1735466090199,44.9929712877218;-93.1734686090199,44.9929782877218]","[-93.1735466090199,-93.1734686090199,-93.1734686090199,-93.1735466090199,-93.1735466090199,NaN]","[44.9929782877218,44.9929782877218,44.9929712877218,44.9929712877218,44.9929782877218,NaN]",790,-93.17358994,44.99300236,-93.17351194,44.99299536
635,"[-93.1735430885561,44.9929642877218;-93.1734650885561,44.9929712877218]","[-93.1735430885561,-93.1734650885561,-93.1734650885561,-93.1735430885561,-93.1735430885561,NaN]","[44.9929712877218,44.9929712877218,44.9929642877218,44.9929642877218,44.9929712877218,NaN]",791,-93.17358994,44.99299536,-93.17351194,44.99298836
636,"[-93.1735413851059,44.9929575148485;-93.1734633851059,44.9929645148485]","[-93.1735413851059,-93.1734633851059,-93.1734633851059,-93.1735413851059,-93.1735413851059,NaN]","[44.9929645148485,44.9929645148485,44.9929575148485,44.9929575148485,44.9929645148485,NaN]",792,-93.17358994,44.99298836,-93.17351194,44.99298136
637,"[-93.1735447920063,44.9929504012851;-93.1734667920063,44.9929574012851]","[-93.1735447920063,-93.1734667920063,-93.1734667920063,-93.1735447920063,-93.1735447920063,NaN]","[44.9929574012851,44.9929574012851,44.9929504012851,44.9929504012851,44.9929574012851,NaN]",793,-93.17358994,44.99298136,-93.17351194,44.99297436
638,"[-93.1735452462597,44.9929434012851;-93.1734672462597,44.9929504012851]","[-93.1735452462597,-93.1734672462597,-93.1734672462597,-93.1735452462597,-93.1735452462597,NaN]","[44.9929504012851,44.9929504012851,44.9929434012851,44.9929434012851,44.9929504012851,NaN]",794,-93.17358994,44.99297436,-93.17351194,44.99296736
639,"[-93.1735433156828,44.9929362877218;-93.1734653156828,44.9929432877218]","[-93.1735433156828,-93.1734653156828,-93.1734653156828,-93.1735433156828,-93.1735433156828,NaN]","[44.9929432877218,44.9929432877218,44.9929362877218,44.9929362877218,44.9929432877218,NaN]",795,-93.17358994,44.99296736,-93.17351194,44.99296036
640,"[-93.1735414986693,44.9929292877218;-93.1734634986693,44.9929362877218]","[-93.1735414986693,-93.1734634986693,-93.1734634986693,-93.1735414986693,-93.1735414986693,NaN]","[44.9929362877218,44.9929362877218,44.9929292877218,44.9929292877218,44.9929362877218,NaN]",796,-93.17358994,44.99296036,-93.17351194,44.99295336
641,"[-93.1735450191330,44.9929222877218;-93.1734670191330,44.9929292877218]","[-93.1735450191330,-93.1734670191330,-93.1734670191330,-93.1735450191330,-93.1735450191330,NaN]","[44.9929292877218,44.9929292877218,44.9929222877218,44.9929222877218,44.9929292877218,NaN]",797,-93.17358994,44.99295336,-93.17351194,44.99294636
642,"[-93.1735443377529,44.9929156284118;-93.1734663377529,44.9929226284118]","[-93.1735443377529,-93.1734663377529,-93.1734663377529,-93.1735443377529,-93.1735443377529,NaN]","[44.9929226284118,44.9929226284118,44.9929156284118,44.9929156284118,44.9929226284118,NaN]",798,-93.17358994,44.99294636,-93.17351194,44.99293936
643,"[-93.1735411579792,44.9929093097919;-93.1734631579792,44.9929163097919]","[-93.1735411579792,-93.1734631579792,-93.1734631579792,-93.1735411579792,-93.1735411579792,NaN]","[44.9929163097919,44.9929163097919,44.9929093097919,44.9929093097919,44.9929163097919,NaN]",799,-93.17358994,44.99293936,-93.17351194,44.99293236
644,"[-93.1735394545291,44.9929025369186;-93.1734614545291,44.9929095369186]","[-93.1735394545291,-93.1734614545291,-93.1734614545291,-93.1735394545291,-93.1735394545291,NaN]","[44.9929095369186,44.9929095369186,44.9929025369186,44.9929025369186,44.9929095369186,NaN]",800,-93.17358994,44.99293236,-93.17351194,44.99292536
645,"[-93.1735450191330,44.9928953097919;-93.1734670191330,44.9929023097919]","[-93.1735450191330,-93.1734670191330,-93.1734670191330,-93.1735450191330,-93.1735450191330,NaN]","[44.9929023097919,44.9929023097919,44.9928953097919,44.9928953097919,44.9929023097919,NaN]",801,-93.17358994,44.99292536,-93.17351194,44.99291836
646,"[-93.1735454733864,44.9928879691019;-93.1734674733864,44.9928949691019]","[-93.1735454733864,-93.1734674733864,-93.1734674733864,-93.1735454733864,-93.1735454733864,NaN]","[44.9928949691019,44.9928949691019,44.9928879691019,44.9928879691019,44.9928949691019,NaN]",802,-93.17358994,44.99291836,-93.17351194,44.99291136
647,"[-93.1735428614294,44.9928810826652;-93.1734648614294,44.9928880826652]","[-93.1735428614294,-93.1734648614294,-93.1734648614294,-93.1735428614294,-93.1735428614294,NaN]","[44.9928880826652,44.9928880826652,44.9928810826652,44.9928810826652,44.9928880826652,NaN]",803,-93.17358994,44.99291136,-93.17351194,44.99290436
648,"[-93.1735413851059,44.9928741962286;-93.1734633851059,44.9928811962286]","[-93.1735413851059,-93.1734633851059,-93.1734633851059,-93.1735413851059,-93.1735413851059,NaN]","[44.9928811962286,44.9928811962286,44.9928741962286,44.9928741962286,44.9928811962286,NaN]",804,-93.17358994,44.99290436,-93.17351194,44.99289736
649,"[-93.1735460412031,44.9928670826652;-93.1734680412031,44.9928740826652]","[-93.1735460412031,-93.1734680412031,-93.1734680412031,-93.1735460412031,-93.1735460412031,NaN]","[44.9928740826652,44.9928740826652,44.9928670826652,44.9928670826652,44.9928740826652,NaN]",805,-93.17358994,44.99289736,-93.17351194,44.99289036
650,"[-93.1735451326964,44.9928599691019;-93.1734671326964,44.9928669691019]","[-93.1735451326964,-93.1734671326964,-93.1734671326964,-93.1735451326964,-93.1735451326964,NaN]","[44.9928669691019,44.9928669691019,44.9928599691019,44.9928599691019,44.9928669691019,NaN]",806,-93.17358994,44.99289036,-93.17351194,44.99288336
